회사명,거래소코드,회계년도,재고자산(*)(IFRS),매입채무(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(IFRS),매출액(수익)(*)(IFRS),이자비용(IFRS),유형자산(*)(IFRS),자본(*)(IFRS),당기순이익(손실)(IFRS),연구개발비(IFRS)
(주)코텍,052330,2018/12,64147196,13714108,26917835,346599584,0,44696588,289794992,35046431,13715390
(주)코텍,052330,2019/12,58674752,13639662,73180633,285254264,0,46868655,318635490,32717008,15554361
(주)코퍼스코리아,322780,2019/12,,,,,,,,,
(주)콘텐트리중앙,036420,2011/12,1576890,4438622,1237163,60180710,6516545,39445963,86669336,3243493,299441
(주)콘텐트리중앙,036420,2012/12,1681487,4715835,-585456,86149815,7059828,39031346,87323458,524719,357671
(주)콘텐트리중앙,036420,2013/12,1694543,3454684,-3736184,76281285,6224608,45037622,71614163,-18007058,244530
(주)콘텐트리중앙,036420,2014/12,1512170,3113622,4165182,67279513,4740328,43541563,66548852,-7201036,176331
(주)콘텐트리중앙,036420,2015/12,1390672,2107315,5832895,45128205,3704956,47881489,232596967,750199,448593
(주)콘텐트리중앙,036420,2016/12,0,0,3342187,1332142,1969234,47914810,241944061,6991169,26131
(주)콘텐트리중앙,036420,2017/12,295000,0,-16609091,34806606,3397114,966094,242747299,2407402,47210
(주)콘텐트리중앙,036420,2018/12,0,0,-8641109,69870676,3631207,852054,400105170,2318615,39622
(주)콘텐트리중앙,036420,2019/12,0,0,-33685985,73377032,2247085,775827,403302620,940542,63722
(주)콤텍시스템,031820,2011/12,11332489,59516496,5293117,178626024,390968,3698209,46939851,4798812,2089345
(주)콤텍시스템,031820,2012/12,16078596,53664311,1688646,159020939,218022,3901533,48128140,3395376,2739482
(주)콤텍시스템,031820,2013/12,12381646,52448746,-5580110,180253440,188271,4484018,49809309,3461840,3646781
(주)콤텍시스템,031820,2014/12,10172844,51049537,10097768,184931656,175805,8747343,43418489,-5490963,5122613
(주)콤텍시스템,031820,2015/12,12377627,38887579,-5435257,145313732,409328,7080980,47251900,2482834,3662793
(주)콤텍시스템,031820,2016/12,8737022,58874092,11390509,165814378,239433,7334702,48936689,2542244,2877923
(주)콤텍시스템,031820,2017/12,9975409,36453285,3013098,142500270,437271,6440023,50034096,978657,2741820
(주)콤텍시스템,031820,2018/12,5417707,27068836,4060659,125165448,59325,5428297,76987386,6553668,2597095
(주)콤텍시스템,031820,2019/12,13205683,52406449,-21866625,238820532,170354,6681531,94887197,1048802,4452851
(주)쿠첸,225650,2015/12,20078237,18379563,11090691,105775761,0,32375038,60607341,1633385,1458576
(주)쿠첸,225650,2016/12,19426644,21237101,1397055,272618911,34850,29241272,66265345,6485921,4183544
(주)쿠첸,225650,2017/12,21582708,22944672,10890200,237263684,27248,26664755,60096343,-6525263,4364694
(주)쿠첸,225650,2018/12,22696399,15276397,-3411995,223351721,531,26729954,60782320,684017,4214758
(주)쿠콘,294570,2018/12,0,0,5722934,24930572,325786,9975748,22382360,4335739,3899157
(주)쿠콘,294570,2019/12,0,0,18412184,39525511,275050,10211395,36913859,8382196,3900038
(주)퀀타매트릭스,317690,2018/12,122920,105600,-7758199,84943,3643580,2594957,-39826245,-15119580,4050482
(주)퀀타매트릭스,317690,2019/12,834577,115049,-12934602,903529,4304599,2701671,31332165,-62173063,5202062
(주)큐라클,365270,2019/12,0,0,-4452068,0,10718,1403136,-14764753,-13989180,4217542
(주)큐로,015590,2011/12,4274268,60546357,-22843986,243654611,7357460,95055695,59277572,-20497354,0
(주)큐로,015590,2012/12,7302316,44642395,8692966,263752234,8660836,93815324,68104513,6312344,0
(주)큐로,015590,2013/12,5142439,49763631,16837224,220549121,7185911,91066053,77442460,8061192,0
(주)큐로,015590,2014/12,3573638,70903095,-7747198,273526804,6059034,90047845,73059347,-1807150,0
(주)큐로,015590,2015/12,2836295,53741103,-18451404,223716709,6112356,88649446,64270397,-15082515,0
(주)큐로,015590,2016/12,6144045,57078834,28721118,191355119,4856792,81136836,56656354,-19305575,0
(주)큐로,015590,2017/12,2574901,24439287,-16924155,156189124,4696514,77359368,75818133,-7056506,0
(주)큐로,015590,2018/12,2107728,19678871,3140948,90218430,5861705,74542658,69600805,-16268118,0
(주)큐로,015590,2019/12,1693219,25177045,10900675,147117472,5476847,52000949,93407459,3181372,0
(주)큐로컴,040350,2011/12,773629,1826300,84243,9880127,907806,91448,60891230,-592051,0
(주)큐로컴,040350,2012/12,414988,315448,788970,8541652,582030,93193,67902360,682571,0
(주)큐로컴,040350,2013/12,472831,638801,1876180,13142280,466701,66331,80501742,1448749,0
(주)큐로컴,040350,2014/12,777789,822214,1554493,10903410,275233,56536,82913304,1421744,0
(주)큐로컴,040350,2015/12,533861,598983,1422595,12666448,458818,52177,120065648,33209933,0
(주)큐로컴,040350,2016/12,880066,1006473,-937057,12319856,1059253,45883,106376950,-17138407,0
(주)큐로컴,040350,2017/12,584683,746445,826618,11295570,2503110,17092,74805876,-18947858,0
(주)큐로컴,040350,2018/12,652156,1272945,1265476,10311666,1944301,13902,64523087,-24032924,0
(주)큐로컴,040350,2019/12,448014,228830,-214575,10211913,1986246,10411,47582747,-18270190,0
(주)큐로홀딩스,051780,2011/12,3193943,2670939,-418642,12907240,2687133,4734687,33251924,519007,104643
(주)큐로홀딩스,051780,2012/12,3285491,1554673,-1159069,12442391,2808155,4851852,32171015,-3301401,134946
(주)큐로홀딩스,051780,2013/12,2757888,356091,-2999995,11421749,3097210,732523,34484158,-1258881,77911
(주)큐로홀딩스,051780,2014/12,2650039,618255,328896,10418215,3021484,710797,35972951,465317,0
(주)큐로홀딩스,051780,2015/12,2510994,55935,-3953230,9090041,2789332,670805,43996974,1076104,0
(주)큐로홀딩스,051780,2016/12,3594157,1495165,-1694356,8187689,1040966,782786,53452295,-12299459,0
(주)큐로홀딩스,051780,2017/12,2954586,104345,-5440995,12621098,886292,528848,20695597,-30776941,0
(주)큐로홀딩스,051780,2018/12,3816820,166882,2003280,23127655,1436297,504538,16314898,-7491847,0
(주)큐로홀딩스,051780,2019/12,4317752,64351,-2899171,22842965,2539464,825855,21903466,-5642791,0
(주)큐리어스,045050,2011/12,862474,925284,-10020903,20629637,2471270,4572296,15326792,-7442947,0
(주)큐리언트,115180,2014/12,0,0,-6641055,215280,0,325470,-21683177,-10706197,4331453
(주)큐리언트,115180,2015/12,0,0,-7538618,0,0,238228,2893971,-9301978,4628255
(주)큐리언트,115180,2016/12,0,0,-9895947,0,0,171594,24348404,-10535977,6049684
(주)큐리언트,115180,2017/12,0,0,-12586898,0,0,104743,14532436,-12196200,7584407
(주)큐리언트,115180,2018/12,0,0,-13804377,0,0,63962,39405221,-16415137,12548685
(주)큐리언트,115180,2019/12,0,0,-24000732,0,10489,36440,17378466,-22697844,17638569
(주)큐브엔터테인먼트,182360,2013/12,,,,,,,,,
(주)큐브엔터테인먼트,182360,2014/12,,,,,,,,,
(주)큐브엔터테인먼트,182360,2015/12,0,2656918,771996,22397556,54959,457371,20965421,-5611152,0
(주)큐브엔터테인먼트,182360,2016/12,0,1863773,-5727130,19026988,19061,1289946,18407470,-4031051,0
(주)큐브엔터테인먼트,182360,2017/12,0,3140905,2661673,23463431,7007,994927,15787995,-2093708,0
(주)큐브엔터테인먼트,182360,2018/12,0,3493950,7235948,32091553,20211,872351,16701697,1080924,0
(주)큐브엔터테인먼트,182360,2019/12,0,1767484,-581521,28850936,165790,5760166,17627029,1024288,0
(주)큐에스아이,066310,2011/12,6903219,802617,3889940,27156007,14116,9026332,37178464,4363818,710380
(주)큐에스아이,066310,2012/12,5513916,1161280,3686481,26704126,13760,9987101,44967598,2134254,756176
(주)큐에스아이,066310,2013/12,4697503,1520357,5463907,25635539,11538,13130582,48832550,3927354,917966
(주)큐에스아이,066310,2014/12,6294346,1496277,5001084,24217429,11319,13330501,51484261,3276305,877067
(주)큐에스아이,066310,2015/12,5109808,1537500,2973732,25495219,8484,12343892,53628171,2346890,882100
(주)큐에스아이,066310,2016/12,5611600,1410966,2163208,22020600,2243,13049823,54262586,1213277,919005
(주)큐에스아이,066310,2017/12,4949677,1308760,3177256,22628380,0,12461245,54766131,1130056,1113949
(주)큐에스아이,066310,2018/12,4989939,1116218,3613899,18823761,0,11817284,51726446,-2310022,1074558
(주)큐에스아이,066310,2019/12,5612838,1839348,1800093,22679509,0,11436611,54547088,954202,1133374
(주)크라운제과,264900,2017/12,28305670,34844319,43410608,344292781,2652267,204488313,120785946,13667269,191634
(주)크라운제과,264900,2018/12,26679870,22825491,25947462,388532243,2871012,210717089,128181878,13681175,257456
(주)크라운제과,264900,2019/12,28923531,22627509,34505074,386613876,2461660,213485018,142048233,18937764,364029
(주)크라운해태홀딩스,005740,2011/12,28324652,25489305,40538094,400481779,14110301,180664553,237457869,15945403,213521
(주)크라운해태홀딩스,005740,2012/12,29054650,23479406,35386653,418237574,11981330,202915287,241997187,15240458,224221
(주)크라운해태홀딩스,005740,2013/12,29223257,26258017,46358044,428762601,8828192,183077613,251199879,10948653,226982
(주)크라운해태홀딩스,005740,2014/12,28090769,24501172,33770256,420759939,7024889,190258425,271453041,19011148,267970
(주)크라운해태홀딩스,005740,2015/12,27301474,23814906,45783145,430980191,4938878,193825041,293687093,25846319,266049
(주)크라운해태홀딩스,005740,2016/12,28062181,35370324,44686511,418060902,4148056,198654862,306400157,17212083,239042
(주)크라운해태홀딩스,005740,2017/12,0,0,-23770859,12955223,957026,738867,293597030,170816245,0
(주)크라운해태홀딩스,005740,2018/12,0,0,7816860,18172594,1579063,711623,297594944,6080750,0
(주)크라운해태홀딩스,005740,2019/12,0,0,3444975,17119663,1618782,595143,274031031,-22205527,0
(주)크래프톤,259960,2011/12,,,,,,,,,
(주)크래프톤,259960,2012/12,,,,,,,,,
(주)크래프톤,259960,2013/12,,,,,,,,,
(주)크래프톤,259960,2014/12,,,,,,,,,
(주)크래프톤,259960,2015/12,,,,,,,,,
(주)크래프톤,259960,2016/12,,,,,,,,,
(주)크래프톤,259960,2017/12,,,,,,,,,
(주)크래프톤,259960,2018/12,0,0,-44104593,20131581,6394847,18148015,-231510829,4726883,0
(주)크래프톤,259960,2019/12,0,0,174103121,12102432,7007618,73397939,86578746,123903584,0
(주)크레버스,096240,2011/12,695400,196137,17828263,95923480,0,1812402,68717730,9714810,173162
(주)크레버스,096240,2012/12,99676,109408,9788097,89607117,0,2609451,76279540,8734814,202685
(주)크레버스,096240,2013/12,167404,118921,8490896,84756055,562101,8466249,80191016,9162503,191079
(주)크레버스,096240,2014/12,301572,83756,12215200,80162154,1084319,11798363,77813873,2033914,215694
(주)크레버스,096240,2015/12,411975,50458,10890044,75049006,1008613,8691411,69427475,-3845821,223008
(주)크레버스,096240,2016/12,574466,104071,6282581,71583840,774117,4237134,56885646,-17255799,665270
(주)크레버스,096240,2017/12,702711,48504,14431576,73090572,948991,3587166,59958931,4829880,186009
(주)크레버스,096240,2018/12,262296,67216,18368167,75944381,608107,2827924,65683687,6524583,179407
(주)크레버스,096240,2019/12,166373,88752,27248696,87349230,692392,3804105,64542462,7157773,193938
(주)크리스에프앤씨,110790,2011/12,,,,,,,,,
(주)크리스에프앤씨,110790,2012/12,,,,,,,,,
(주)크리스에프앤씨,110790,2013/12,,,,,,,,,
(주)크리스에프앤씨,110790,2014/12,,,,,,,,,
(주)크리스에프앤씨,110790,2015/12,,,,,,,,,
(주)크리스에프앤씨,110790,2016/12,85933624,15339302,1481606,203334367,2110246,21490103,89121378,25004664,0
(주)크리스에프앤씨,110790,2017/12,87153853,7603313,34582643,277416750,882092,65872053,123916669,34158056,0
(주)크리스에프앤씨,110790,2018/12,99097416,9479146,22914661,255540733,962009,63140694,205011904,32237024,0
(주)크리스에프앤씨,110790,2019/12,105575188,9309310,27848347,257477444,621638,69672709,216882935,24563613,0
(주)크린앤사이언스,045520,2011/12,6972930,6389551,2161040,44770109,792455,12115474,16982700,1087950,1016539
(주)크린앤사이언스,045520,2012/12,6755595,5829085,2438390,46929232,765937,10896212,17829778,1032717,943215
(주)크린앤사이언스,045520,2013/12,7764284,5818446,819858,53948570,543834,9801367,19274232,1372031,1094126
(주)크린앤사이언스,045520,2014/12,8511030,4983719,2175513,55630258,453481,8808896,21387909,1917101,1180636
(주)크린앤사이언스,045520,2015/12,9357034,5062352,5641287,58855232,476497,12048199,23472350,3603830,1243268
(주)크린앤사이언스,045520,2016/12,7451249,6753357,6400675,59675152,461345,11693493,26859526,3597831,1140698
(주)크린앤사이언스,045520,2017/12,11854120,10251685,3676694,76754464,507035,19421212,31773905,4799573,1423603
(주)크린앤사이언스,045520,2018/12,15479916,15248378,3788687,94801718,688737,25721216,36762501,6855634,1613563
(주)크린앤사이언스,045520,2019/12,20203650,20529853,8277887,117760212,750036,47543652,42215965,8007413,1954776
(주)클라우드에어,036170,2011/12,4041183,399668,6182547,20387077,651138,18215261,48093394,5822664,0
(주)클라우드에어,036170,2012/12,16161622,9780209,3253888,63933030,1386427,38287244,58429525,7092086,172462
(주)클라우드에어,036170,2013/12,16563032,9921923,4981236,75788423,1280081,36671683,54778192,-201185,3689
(주)클라우드에어,036170,2014/12,12525385,9422475,4867921,73979284,1038885,34532277,57300399,-406200,0
(주)클라우드에어,036170,2015/12,1729104,440865,580152,20574075,739572,16469253,62197231,-16560583,0
(주)클라우드에어,036170,2016/12,1423506,409722,5809627,16757319,285888,15479073,64726609,2495978,0
(주)클라우드에어,036170,2017/12,1577694,379638,4324677,15570249,306580,14500996,71297492,584618,0
(주)클라우드에어,036170,2018/12,1499474,381133,1875014,14190606,3775143,13968663,78067371,-2572776,0
(주)클라우드에어,036170,2019/12,1546398,392817,1497115,13489259,2592213,13284392,87764135,-15283330,0
(주)클래시스,214150,2015/12,,,,,,,,,
(주)클래시스,214150,2016/12,,,,,,,,,
(주)클래시스,214150,2017/12,4939855,124132,8629428,34629233,125663,32042414,35090843,-5144060,1527058
(주)클래시스,214150,2018/12,5883311,298804,15989087,46944935,436828,46055750,51054067,14866192,1528768
(주)클래시스,214150,2019/12,8680200,223358,38975078,80095778,274170,51077691,87850603,33323310,1923598
(주)클루넷,067130,2011/12,2520,2410263,-4376535,16610386,463843,1359134,6465003,-11516675,0
(주)클리노믹스,352770,2019/12,823541,2246,-4466479,3625200,1606316,4559635,5487529,-5573446,1559865
(주)클리오,237880,2012/12,,,,,,,,,
(주)클리오,237880,2013/12,,,,,,,,,
(주)클리오,237880,2014/12,6357990,4402995,-757817,42493240,283481,2824016,9022493,637942,216325
(주)클리오,237880,2015/12,7775620,20645316,39729348,106913767,255357,21985783,26470150,17650919,271685
(주)클리오,237880,2016/12,18765604,27124417,5486674,196437347,2170930,23915517,142913334,22780582,2314201
(주)클리오,237880,2017/12,18482774,18476253,-10362,190599980,5102419,26926997,148812619,9954738,3615875
(주)클리오,237880,2018/12,24654627,15324818,69122969,184440131,4519264,37791456,138440514,-5950146,3904544
(주)클리오,237880,2019/12,21422926,22177261,42555895,247598026,1110299,44950850,140906252,1657812,4455264
(주)키다리스튜디오,020120,2011/12,1876775,754700,-2342274,4188072,326515,796371,5330857,-1748311,0
(주)키다리스튜디오,020120,2012/12,1470051,959993,147357,9215652,223939,903701,14831092,-3042803,725649
(주)키다리스튜디오,020120,2013/12,1691051,1449163,18993,22200002,303860,616664,15075791,685250,91850
(주)키다리스튜디오,020120,2014/12,2943276,3687070,2187917,20010522,250817,362383,20595477,3148508,234928
(주)키다리스튜디오,020120,2015/12,1219211,2332383,-1574806,23289240,76237,235623,31938479,9193006,93500
(주)키다리스튜디오,020120,2016/12,0,800306,-2836358,25254650,70624,228152,16781373,-6225442,0
(주)키다리스튜디오,020120,2017/12,0,350632,958775,11903649,7731,155627,17097103,-2198731,0
(주)키다리스튜디오,020120,2018/12,0,319561,-1805220,19622961,6120,162568,16569362,150987,0
(주)키다리스튜디오,020120,2019/12,0,215848,857522,25189266,254649,217794,20658644,339024,0
(주)키이스트,054780,2011/12,71947,3294887,1906776,26141294,0,1189236,14318152,1796557,0
(주)키이스트,054780,2012/12,82106,2008641,5975777,23894934,0,1198977,23807592,3326777,0
(주)키이스트,054780,2013/12,46950,2217616,4991887,24170573,129237,1579578,27170308,2965444,0
(주)키이스트,054780,2014/12,41653,1827007,1960066,42979186,94453,1678453,49006636,5058569,0
(주)키이스트,054780,2015/12,9175,1864664,3322724,38041616,59895,2013357,56818732,2886300,0
(주)키이스트,054780,2016/12,8723,612556,2031166,25549279,85519,3070083,54596245,-2192770,0
(주)키이스트,054780,2017/12,8218,955621,-1498850,21429057,77417,2567366,53620634,-1022067,0
(주)키이스트,054780,2018/12,8037,681012,-656278,15148220,138741,2221403,54109370,-16736544,0
