회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
광동제약(주),009290,2011/12,174636047,40668118,321682097,72164733,313986323,727,7.11,4.97,0.85,0.59,3740
광동제약(주),009290,2012/12,199549895,37519622,389433837,122163489,332641298,749,12.77,7,1.31,0.72,6040
광동제약(주),009290,2013/12,218528188,39826729,425675174,134852989,468384620,784,21.57,14.23,1.64,1.08,7460
광동제약(주),009290,2014/12,250153454,47350402,442528217,128132306,522274345,839,17.86,11.01,2.03,1.25,10500
광동제약(주),009290,2015/12,279862933,49717778,663786481,286058763,955453632,888,30.01,15.7,2.95,1.55,11150
광동제약(주),009290,2016/12,305896263,40192547,679780115,280100926,1056428809,994,22.91,14.18,1.84,1.14,8520
광동제약(주),009290,2017/12,326389151,33350815,722699738,306398536,1141565921,992,21.03,17.3,1.33,1.09,8750
광동제약(주),009290,2018/12,345438237,31395894,732056804,301218200,1180219947,993,25.42,12.33,1.49,0.72,6850
광동제약(주),009290,2019/12,365279234,36769594,792776013,345318813,1238254696,999,21.61,13.49,1.19,0.74,6650
광전자(주),017900,2010/12,65748306,6697004,452854154,172868504,338158150,1500,100.29,30.71,1.48,0.45,4605
광전자(주),017900,2011/12,17210617,-42712859,350230397,122803747,389845571,1376,0,0,1.51,0.53,3195
광전자(주),017900,2012/12,2807279,-13934506,282485538,73176913,318555624,797,0,0,1.04,0.46,1825
광전자(주),017900,2013/12,96135739,-5556121,269369303,60348017,307661696,77,0,0,0.79,0.48,2135
광전자(주),017900,2014/12,81787631,-14591578,278247542,56581363,235622682,1108,0,0,0.64,0.37,1630
광전자(주),017900,2015/12,42548438,-5014655,240272144,37059262,206228996,1008,0,0,0.91,0.44,2335
광전자(주),017900,2016/12,42574381,2046981,242283949,38972276,170928368,868,146.69,86.4,0.94,0.55,2325
광전자(주),017900,2017/12,44751308,2929616,238229947,32080952,177386000,903,92.34,59.44,0.92,0.59,2775
광전자(주),017900,2018/12,53154989,3206175,262117704,37717805,176929800,899,21.09,9.67,0.98,0.45,2025
광전자(주),017900,2019/12,51363468,2952282,260279875,37863787,166182499,874,94.65,55.24,0.8,0.46,2155
광진실업(주),026910,2010/12,19966948,,,,,110,8.18,3.6,1.12,0.49,2855
광진실업(주),026910,2011/12,23791315,,,,,137,8.82,4.19,1.34,0.64,3210
광진실업(주),026910,2012/12,24640064,,,,,123,24.49,11.89,1,0.49,2325
광진실업(주),026910,2013/12,23901994,,,,,120,0,0,0.71,0.5,2230
광진실업(주),026910,2014/12,24227979,,,,,114,27.85,22.37,0.63,0.5,2400
광진실업(주),026910,2015/12,23863793,,,,,111,0,0,1.34,0.51,3995
광진실업(주),026910,2016/12,23703420,,,,,95,0,0,1.39,0.7,4495
광진실업(주),026910,2017/12,24209234,,,,,101,88.35,38.15,1.67,0.72,3265
광진실업(주),026910,2018/12,24368667,,,,,99,119.15,72.67,1.11,0.68,3590
광진실업(주),026910,2019/12,23308006,,,,,109,0,0,1.32,0.65,3740
교촌에프앤비(주),339770,2010/12,,,,,,,,,,,
교촌에프앤비(주),339770,2011/12,,,,,,,,,,,
교촌에프앤비(주),339770,2012/12,,,,,,,,,,,
교촌에프앤비(주),339770,2013/12,,,,,,,,,,,
교촌에프앤비(주),339770,2014/12,,,,,,,,,,,
교촌에프앤비(주),339770,2015/12,,,,,,,,,,,
교촌에프앤비(주),339770,2016/12,,,,,,,,,,,
교촌에프앤비(주),339770,2017/12,,,,,,,,,,,
교촌에프앤비(주),339770,2018/12,44346912,15099674,112163711,57307816,339117474,,0,0,0,0,
교촌에프앤비(주),339770,2019/12,61473142,36979956,158080125,77835014,380091254,,0,0,0,0,
국도화학(주),007690,2010/12,203615640,42860043,573061808,281438116,799752119,299,13.51,5.64,1.26,0.52,51900
국도화학(주),007690,2011/12,220282702,34825214,567444580,251937111,874826284,319,20.96,8.86,1.59,0.67,49900
국도화학(주),007690,2012/12,242005678,39488575,547775296,210943882,841385314,328,13.82,8.55,1.18,0.73,42800
국도화학(주),007690,2013/12,264099334,40752414,590442007,227706877,911946964,347,11.62,8.05,0.98,0.68,55500
국도화학(주),007690,2014/12,273507084,29092021,637431455,258357254,977957815,375,24.09,15.31,1.07,0.68,41100
국도화학(주),007690,2015/12,319125279,74206912,681283306,250568289,1011877773,410,9.69,4.44,1.3,0.59,59300
국도화학(주),007690,2016/12,331027464,35064324,682784695,236936189,952633436,438,20.29,14.29,1.05,0.74,54900
국도화학(주),007690,2017/12,357898730,55564687,788549500,320668924,1075981117,482,12,7.95,0.98,0.65,63100
국도화학(주),007690,2018/12,381024563,65217458,854418441,354772609,1280615690,514,12.86,7.58,0.97,0.57,45650
국도화학(주),007690,2019/12,407449768,40664008,905420095,377260254,1121448683,544,10.02,7.87,0.71,0.56,47050
국일신동(주),060480,2010/12,,,,,,,,,,,
국일신동(주),060480,2011/12,,,,,,,,,,,
국일신동(주),060480,2012/12,25116039,,,,,,0,0,0,0,
국일신동(주),060480,2013/12,27139088,,,,,,0,0,0,0,
국일신동(주),060480,2014/12,32648997,,,,,61,20.84,14.31,0.72,0.5,2335
국일신동(주),060480,2015/12,33099132,,,,,64,64.73,28.53,1.13,0.5,2250
국일신동(주),060480,2016/12,32955572,,,,,58,178.21,58.24,1.8,0.59,4175
국일신동(주),060480,2017/12,35619374,,,,,60,26.44,10.11,1.95,0.75,2980
국일신동(주),060480,2018/12,35732768,,,,,60,63.54,31.44,1.58,0.78,4440
국일신동(주),060480,2019/12,35181113,,,,,58,0,0,2.38,0.97,5920
국일제지(주),078130,2010/12,19542352,-1389489,257375043,197973019,236433465,103,9.91,4.87,0.82,0.4,7250
국일제지(주),078130,2011/12,21931552,-12774579,259336270,211893547,229898811,111,5.65,3.79,0.4,0.27,5670
국일제지(주),078130,2012/12,16007540,-6844146,220027962,180998983,140597175,123,0,0,0.42,0.25,4600
국일제지(주),078130,2013/12,17025259,-7779021,125124563,87843136,107403122,124,11.69,7.24,0.4,0.25,6020
국일제지(주),078130,2014/12,15697880,-4555280,115399598,84642894,96901970,128,0,0,0.58,0.36,6770
국일제지(주),078130,2015/12,32311288,,,,,127,27.59,1.58,8.03,0.46,3070
국일제지(주),078130,2016/12,32113776,,,,,132,0,0,1.67,0.23,564
국일제지(주),078130,2017/12,33971448,,,,,135,71.4,23.25,2.2,0.72,780
국일제지(주),078130,2018/12,31808863,,,,,133,0,0,3.91,1.54,1185
국일제지(주),078130,2019/12,-7222762,-42663557,125508720,81512674,83852676,198,0,0,22.88,2.75,5980
국제약품(주),002720,2010/03,38053349,,,,,485,12,4.64,1.16,0.45,3485
국제약품(주),002720,2011/03,38845901,7729694,142910369,69038140,132045610,467,13.63,7.23,0.8,0.42,2350
국제약품(주),002720,2012/12,18736523,-15835866,114924400,59572012,126768061,444,0,0,1.15,0.57,2760
국제약품(주),002720,2013/12,22708790,522341,117430860,59101938,120461297,444,20.38,10.6,0.96,0.5,1890
국제약품(주),002720,2014/12,14192202,-5676129,117508309,66655246,122426377,443,0,0,0.99,0.59,2345
국제약품(주),002720,2015/12,6809334,-1681886,136643778,68184899,117636992,414,0,0,2.11,0.56,3800
국제약품(주),002720,2016/12,7124543,1770440,129455413,61936189,120684006,407,148.94,73.06,1.89,0.93,4605
국제약품(주),002720,2017/12,6614845,2052692,131646346,63868042,123310224,405,148.3,80.76,1.66,0.9,5270
국제약품(주),002720,2018/12,6736976,2830235,126234896,57536743,107681163,402,89.1,36.26,2.33,0.95,4270
국제약품(주),002720,2019/12,-866813,121441,134593614,73639661,111121601,417,0,0,1.95,1.09,4630
그랜드코리아레저(주),114090,2010/12,139315140,,,,,1622,22.53,15.29,10.94,7.42,20650
그랜드코리아레저(주),114090,2011/12,169316372,,,,,1644,25.01,13.14,8.59,4.51,18200
그랜드코리아레저(주),114090,2012/12,279076825,,,,,1630,14.06,7.34,7.98,4.17,28650
그랜드코리아레저(주),114090,2013/12,343004558,,,,,1667,18.57,12.1,8.01,5.22,40400
그랜드코리아레저(주),114090,2014/12,379092794,,,,,1648,26.33,16.64,8.36,5.28,32250
그랜드코리아레저(주),114090,2015/12,403812568,,,,,1869,29.67,15.61,6.75,3.55,24200
그랜드코리아레저(주),114090,2016/12,466317969,,,,,1838,16.47,10.82,4.14,2.72,20450
그랜드코리아레저(주),114090,2017/12,479865527,,,,,1852,26.23,14.4,4.35,2.39,29250
그랜드코리아레저(주),114090,2018/12,509837080,103964813,765759332,203672777,480339214,2027,25.94,16.9,3.9,2.54,24900
그랜드코리아레저(주),114090,2019/12,532767090,95714532,909430532,324258160,490752464,1853,22.5,14.85,2.98,1.97,19450
그린케미칼(주),083420,2010/12,48461361,,,,,70,52.36,4.32,8.66,0.71,4300
그린케미칼(주),083420,2011/12,57072988,,,,,67,8.41,4.37,1.06,0.55,2960
그린케미칼(주),083420,2012/12,65720515,,,,,78,8.2,4.53,1.01,0.56,4715
그린케미칼(주),083420,2013/12,73248508,,,,,94,10.13,7.76,1.07,0.82,4670
그린케미칼(주),083420,2014/12,82418935,,,,,117,10.62,6.87,1.26,0.82,5950
그린케미칼(주),083420,2015/12,82892713,,,,,140,34.44,20.25,1.13,0.66,4120
그린케미칼(주),083420,2016/12,82334133,,,,,142,34.38,25.78,0.92,0.69,4645
그린케미칼(주),083420,2017/12,76771374,,,,,141,41.23,32.55,1.02,0.81,4325
그린케미칼(주),083420,2018/12,76121694,,,,,145,44.89,27.54,1.13,0.69,3600
그린케미칼(주),083420,2019/12,77380146,,,,,160,14.5,11.43,0.8,0.63,3455
극동유화(주),014530,2010/12,66236874,,,,,103,6.77,4.2,0.76,0.47,14100
극동유화(주),014530,2011/12,73213941,,,,,121,7.66,4.77,0.79,0.49,16900
극동유화(주),014530,2012/12,83199923,,,,,127,6.87,4.81,0.82,0.58,20500
극동유화(주),014530,2013/12,93701141,,,,,132,7.07,5.43,0.84,0.64,24550
극동유화(주),014530,2014/12,98680128,11995090,188576260,68907928,291576813,131,9.26,7.78,0.84,0.71,24050
극동유화(주),014530,2015/12,110760872,19431586,187471506,56955301,262018391,128,10.44,5.52,1.24,0.65,32800
극동유화(주),014530,2016/12,121233080,18343076,191718877,51837900,239781642,119,10.37,0.72,1.09,0.07,3270
극동유화(주),014530,2017/12,132969678,10352110,268503821,120112874,490067711,123,9.97,7.24,1.03,0.74,3400
극동유화(주),014530,2018/12,142086371,20432939,280142460,120212239,830880010,139,10.69,7.2,1.04,0.7,3295
극동유화(주),014530,2019/12,149804939,18376125,289929212,120646493,795562281,138,11.17,8.33,0.94,0.7,3445
글로벌에스엠테크리미티드,900070,2010/12,,7888409,103161724,19832476,98301085,,,,,,1915
글로벌에스엠테크리미티드,900070,2011/12,,2974942,105638054,17779333,89400565,,,,,,1430
글로벌에스엠테크리미티드,900070,2012/12,,4448440,103837701,22148935,82825379,,,,,,1220
글로벌에스엠테크리미티드,900070,2013/12,,2206914,105895567,23169986,80729012,970,,,,,1035
글로벌에스엠테크리미티드,900070,2014/12,,-663489,105604612,25676747,69100639,809,,,,,1055
글로벌에스엠테크리미티드,900070,2015/12,,2066295,146503560,59329021,80988541,950,,,,,3120
글로벌에스엠테크리미티드,900070,2016/12,,6013036,145926656,52986816,109514967,925,,,,,2005
글로벌에스엠테크리미티드,900070,2017/12,,1920065,134638858,43054570,104699595,959,,,,,1130
글로벌에스엠테크리미티드,900070,2018/12,,1879038,130722918,41243654,103471394,927,,,,,763
글로벌에스엠테크리미티드,900070,2019/12,,6086683,131445124,38352304,109293207,853,,,,,680
글로벌텍스프리(주),204620,2014/12,,,,,,3,,,,,2015
글로벌텍스프리(주),204620,2015/12,,,,,,,,,,,1905
글로벌텍스프리(주),204620,2016/12,,,,,,,,,,,2010
글로벌텍스프리(주),204620,2017/12,9891112,-1394798,75947981,11906028,32962878,148,0,0,5.74,1.66,1670
글로벌텍스프리(주),204620,2018/12,16711186,10917193,112165202,38250280,41536412,138,32.12,3.57,2.96,0.33,6640
글로벌텍스프리(주),204620,2019/12,22381829,7574590,126536404,53633873,59766505,184,46.6,19.85,3.59,1.53,3730
글로본(주),019660,2010/03,,,,,,10,,,,,475
글로본(주),019660,2011/03,,,,,,10,,,,,327
글로본(주),019660,2012/03,,,,,,9,,,,,385
글로본(주),019660,2013/03,,,,,,11,,,,,406
글로본(주),019660,2014/03,,,,,,10,,,,,1610
글로본(주),019660,2015/03,,,,,,8,,,,,2190
글로본(주),019660,2016/03,,,,,,13,,,,,5730
글로본(주),019660,2017/12,-59080083,,,,,12,0,0,6.72,2.99,2900
글로본(주),019660,2018/12,-57381669,,,,,12,93.73,44.52,6.02,2.86,3830
글로본(주),019660,2019/12,-66695532,,,,,14,0,0,5.97,3.89,3145
글로스텍(주),012410,2010/12,-28339506,-6991434,9115960,5996768,11442441,39,0,0,1.14,0.04,2230
글로스텍(주),012410,2011/12,-34657358,-5048942,29656438,27136531,22578389,38,0,0,7.59,2.56,4425
글로스텍(주),012410,2012/12,-25955628,,,,,13,0,0,7.36,3.41,3875
금강공업(주),014280,2010/12,119353401,10095114,408880482,214381840,282283135,343,14.12,9.59,0.32,0.22,8940
금강공업(주),014280,2011/12,119541880,2016164,431242593,238401521,305228403,371,44.24,20.88,0.53,0.25,10550
금강공업(주),014280,2012/12,128554776,13877777,499093977,296943530,393382320,414,8.38,4.84,0.46,0.27,14900
금강공업(주),014280,2013/12,137768436,25692082,675454670,418115042,694265027,418,7.21,5.15,0.5,0.36,16800
금강공업(주),014280,2014/12,147677278,31296567,723147129,448540325,711602081,424,26.11,6.16,1.78,0.42,60300
금강공업(주),014280,2015/12,155975794,20201789,678340605,408382736,565957188,398,50.46,15.86,2.85,0.89,39300
금강공업(주),014280,2016/12,182544919,50089151,710805610,406007183,603160426,383,11.02,5.14,1.36,0.63,39100
금강공업(주),014280,2017/12,201320906,39532342,756422311,425315762,613247470,397,9.89,6.45,0.86,0.56,28700
금강공업(주),014280,2018/12,209852188,23274970,852848677,498613362,567908394,426,17.85,8.17,0.76,0.35,20600
금강공업(주),014280,2019/12,200143104,-2373395,834006206,488064598,549727642,412,0,0,0.56,0.07,3815
금강제강(주),105070,2010/12,41388085,2073006,179481870,107270369,135457801,137,217.05,92.52,1.83,0.78,8280
금강제강(주),105070,2011/12,32454912,-13509435,194206671,132926983,168774432,110,0,0,0.98,0.26,3425
금강철강(주),053260,2010/12,53792427,8448308,104301321,28928464,253263565,62,7.4,5.28,0.68,0.49,2350
금강철강(주),053260,2011/12,60851516,11867860,125756658,42810957,289722760,81,7.18,3.53,0.85,0.42,2645
금강철강(주),053260,2012/12,66053919,11030529,128350997,37652580,256428227,66,8.44,5.44,0.7,0.45,2365
금강철강(주),053260,2013/12,71008440,10120515,130946263,34973048,246772112,83,7.37,5.89,0.57,0.46,2550
금강철강(주),053260,2014/12,75210663,7733283,127849883,27937945,200571035,77,10.38,7.53,0.66,0.48,2800
금강철강(주),053260,2015/12,79597206,9129403,131914340,27210113,159498224,65,13.65,7.87,0.86,0.5,4300
금강철강(주),053260,2016/12,83497232,7469355,134873993,25955244,162710392,72,22.02,11.22,1.24,0.63,5350
금강철강(주),053260,2017/12,83678418,3964979,129983802,22516096,197209289,66,35.73,21.84,1.04,0.64,3675
금강철강(주),053260,2018/12,86111964,6805649,133399433,24352520,195048267,67,24.35,12.61,1.06,0.55,3810
금강철강(주),053260,2019/12,87823475,5851449,136604950,26532179,171338156,61,17.33,12.05,0.74,0.51,3555
금양그린파워(주),282720,2010/12,,,,,,,,,,,
금양그린파워(주),282720,2011/12,,,,,,,,,,,
금양그린파워(주),282720,2012/12,,,,,,,,,,,
금양그린파워(주),282720,2013/12,,,,,,,,,,,
금양그린파워(주),282720,2014/12,,,,,,,,,,,
금양그린파워(주),282720,2015/12,,,,,,,,,,,
금양그린파워(주),282720,2016/12,,,,,,,,,,,
금양그린파워(주),282720,2017/12,,,,,,,,,,,
금양그린파워(주),282720,2018/12,,,,,,,,,,,
금양그린파워(주),282720,2019/12,,,,,,,,,,,
금호건설(주),002990,2010/12,-1831516989,40828639,6308415569,5985734867,1918345074,3788,15.1,2.23,29.22,4.32,16750
금호건설(주),002990,2011/12,-682823595,-26202429,3681191103,3560035322,1739467052,1498,0,0,0,0,7290
금호건설(주),002990,2012/12,-1001455650,-782852969,1932235236,1917714585,1499864342,1353,0,0,0,0,1555
금호건설(주),002990,2013/12,-855515771,-78827609,1766377953,1613211268,1434495416,1204,96.77,6.27,12.13,0.79,11750
금호건설(주),002990,2014/12,-6727404,174800455,1504368052,1203465223,1523544063,1123,13.99,5.56,4.36,1.73,22700
금호건설(주),002990,2015/12,-2196419,-14676384,1310031833,1019861434,1530988130,1076,0,0,5.97,2.12,14800
금호건설(주),002990,2016/12,113523092,78090821,1274602780,963344765,1353709568,1068,4.48,2.29,1.75,0.9,9680
금호건설(주),002990,2017/12,110567966,99831825,1284875517,892182689,1297945639,1537,63.66,36.26,1.79,1.02,9510
금호건설(주),002990,2018/12,186354656,15256039,1182209922,825912672,1376712465,1080,8.53,4.98,1.76,1.03,11800
금호건설(주),002990,2019/12,212370423,12094516,1337430597,960937994,1597734215,1129,15.2,7.02,2.02,0.93,11500
금호석유화학(주),011780,2010/12,466725117,483211538,4120898122,3227768232,4957000454,1107,13.49,2.22,3.83,0.63,90400
금호석유화학(주),011780,2011/12,780365626,758378183,4714232584,3157155081,6457354166,1272,25.12,8.77,7.67,2.68,167500
금호석유화학(주),011780,2012/12,815664246,133664128,4410738573,2752386618,5883690067,1358,64.64,33.31,5.22,2.69,130500
금호석유화학(주),011780,2013/12,733279295,-70525419,4211638504,2651879579,5132132486,1306,0,0,4.23,2.32,95200
금호석유화학(주),011780,2014/12,775720701,117238339,4437304355,2795722283,4765671058,1277,38.51,27.26,2.72,1.92,80600
금호석유화학(주),011780,2015/12,797695721,169631236,4210555636,2546806491,3934509038,1281,40.21,21.57,2.65,1.42,52100
금호석유화학(주),011780,2016/12,815749632,112877154,4546113636,2818212904,3970435497,1306,95.29,53.28,2.33,1.3,82000
금호석유화학(주),011780,2017/12,932066166,289788174,4579813618,2623010577,5064779318,1278,24.98,16.35,2.52,1.65,99500
금호석유화학(주),011780,2018/12,1166797958,616910473,4616720748,2268573650,5584910609,1280,22.1,14.4,2.74,1.79,87300
금호석유화학(주),011780,2019/12,1397340962,379320897,4538042398,1908470889,4977931638,1339,13.46,8.68,2.06,1.33,77500
금호전기(주),001210,2010/12,191074207,11328280,528240369,252026054,380501651,437,45.36,28.16,1.65,1.02,41100
금호전기(주),001210,2011/12,198418152,3758510,549343934,279225739,315293392,455,27.56,11.22,1.18,0.48,25050
금호전기(주),001210,2012/12,155625182,-68032933,509300064,293040490,379789500,330,0,0,0.96,0.51,21450
금호전기(주),001210,2013/12,124772027,-17528102,532674472,346737492,386720348,265,0,0,1.45,0.72,26200
금호전기(주),001210,2014/12,110120437,-2572364,515679906,321045774,447530899,263,0,0,1.1,0.6,18050
금호전기(주),001210,2015/12,91805295,-52591110,475649784,294648018,396261336,204,0,0,0.98,0.48,13200
금호전기(주),001210,2016/12,72906575,-13689178,460497632,300358357,415189782,192,0,0,0.62,0.38,9490
금호전기(주),001210,2017/12,50739034,-18458818,409873260,271611242,338670380,184,0,0,0.63,0.36,7150
금호전기(주),001210,2018/12,-49941334,-71728059,170295317,135602885,77296233,180,0,0,1.7,1.14,6610
금호전기(주),001210,2019/12,-80610153,-22190573,73092109,56239929,62937827,143,0,0,-9.2,-2.28,4290
금호타이어(주),073240,2010/12,-270806564,-46042764,4863440078,4355813908,3530006825,4928,13875.95,1692.35,4.16,0.51,13850
