회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS)(천원),자산(*)(IFRS)(천원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
(주)파인테크닉스,106240,2019/12,-42923100,10323278,107797370,50871460,95839531,168,15.07,3.76,3.01,0.75,4140
(주)파인텍,131760,2010/12,,,,,,,,,,,
(주)파인텍,131760,2011/12,,,,,,,,,,,
(주)파인텍,131760,2012/12,3391696,980909,56735690,51093993,99982997,,0,0,0,0,
(주)파인텍,131760,2013/12,7406333,4830012,84698246,69041913,136835901,,0,0,0,0,
(주)파인텍,131760,2014/12,19321357,12506919,93916053,66344696,141968057,,0,0,0,0,
(주)파인텍,131760,2015/12,19884270,1172205,86704576,34736823,117868921,99,180.94,50.31,2.92,0.81,7740
(주)파인텍,131760,2016/12,10305219,-12793535,117881531,68260699,40940978,63,0,0,1.87,0.73,9120
(주)파인텍,131760,2017/12,-11074503,845833,142379279,85535420,85675115,143,0,0,2.49,1.09,5350
(주)파인텍,131760,2018/12,-31180939,-5118725,103057836,65647827,53786007,134,0,0,2.42,0.8,2245
(주)파인텍,131760,2019/12,-34923045,-4788374,117008273,48610532,63468160,163,0,0,1.79,0.49,2160
(주)파커스,065690,2010/12,66235860,9128196,91431237,17224990,78930898,280,18.12,8.68,1.94,0.93,6160
(주)파커스,065690,2011/12,66844983,2932023,92851346,18035977,71852248,563,28.12,13.22,1,0.47,3840
(주)파커스,065690,2012/12,69204024,2439414,95225894,17675148,77822497,221,23.29,14.28,0.71,0.44,4360
(주)파커스,065690,2013/12,71443941,2294499,95501715,15711052,63184302,232,30.87,17.68,0.87,0.5,3795
(주)파커스,065690,2014/12,73385300,2113689,95921852,14189831,54008463,223,25.94,14.86,0.63,0.36,2860
(주)파커스,065690,2015/12,77115805,4397362,97927743,10068775,58585059,167,23.11,9.28,1,0.4,5050
(주)파커스,065690,2016/12,74784015,3266670,99992558,11990156,54150205,169,27.73,17.64,0.85,0.54,3880
(주)파커스,065690,2017/12,73273393,-1442841,110080203,20021515,56470890,125,0,0,0.74,0.51,3280
(주)파커스,065690,2018/12,76548869,4412562,112028544,18783284,48217682,108,16.5,8.54,0.81,0.42,3195
(주)파커스,065690,2019/12,69008963,-3907883,97711788,15137275,43703575,101,0,0,0.66,0.46,2840
(주)파크시스템스,140860,2010/12,3763122,136556,15975647,8623128,16489169,,0,0,0,0,
(주)파크시스템스,140860,2011/12,4605787,1034189,16972088,8674434,15566367,,0,0,0,0,
(주)파크시스템스,140860,2012/12,5434887,870413,18581378,9364381,18168794,,0,0,0,0,
(주)파크시스템스,140860,2013/12,3481018,-2070991,17704885,10331940,13952889,,0,0,0,0,
(주)파크시스템스,140860,2014/12,2793679,-739757,18491174,11768679,13123425,,0,0,0,0,
(주)파크시스템스,140860,2015/12,6228012,3329877,26111212,2622545,17138177,84,18.1,11.49,2.68,1.7,9000
(주)파크시스템스,140860,2016/12,9459588,3754893,31103774,4119450,20843230,95,36.63,16.37,4.88,2.18,17800
(주)파크시스템스,140860,2017/12,13815988,4968804,37320286,5793770,28149184,122,42.1,22.86,6.36,3.45,30100
(주)파크시스템스,140860,2018/12,19210657,6513194,43940734,6726700,36455567,138,56.54,33.25,9.17,5.39,40300
(주)파크시스템스,140860,2019/12,26588296,7809603,55118919,10259671,43960180,167,35.44,27.86,6.47,5.09,40550
(주)파트론,091700,2010/12,89400000,38289000,173383000,48715000,232611000,356,13.88,7.88,3.79,2.15,21850
(주)파트론,091700,2011/12,116133000,37426000,263850000,110852000,359906000,357,22.71,7.78,5.05,1.73,14450
(주)파트론,091700,2012/12,177631009,86229316,396481874,181287609,781473933,427,11.6,5.78,3.92,1.96,19550
(주)파트론,091700,2013/12,263991327,128955476,460807743,161163857,1012592567,460,16.31,7.26,5.79,2.58,14250
(주)파트론,091700,2014/12,306638815,75553124,440384862,103695413,731555791,466,14.43,6.93,2.68,1.29,11750
(주)파트론,091700,2015/12,341247271,63913024,469242763,105944800,775978610,482,17.54,7.48,2.44,1.04,9870
(주)파트론,091700,2016/12,347531481,26032892,477534584,108032672,763823136,472,35.28,22.96,1.92,1.25,10350
(주)파트론,091700,2017/12,325498664,8218983,462212762,132641747,756897567,470,231.02,156.57,2.11,1.43,9440
(주)파트론,091700,2018/12,322115034,20950002,434271557,115621425,745601470,455,66.92,42.16,1.96,1.23,8180
(주)파트론,091700,2019/12,368793364,88032453,476712458,105691565,1203638773,460,17.99,7.66,2.92,1.24,13200
(주)판타지오,187770,2011/12,,,,,,,,,,,
(주)판타지오,187770,2012/12,,,,,,,,,,,
(주)판타지오,187770,2013/12,,,,,,69,,,,,
(주)팜스빌,318010,2012/12,,,,,,,,,,,
(주)팜스빌,318010,2013/12,,,,,,,,,,,
(주)팜스빌,318010,2014/12,,,,,,,,,,,
(주)팜스빌,318010,2015/12,,,,,,,,,,,
(주)팜스빌,318010,2016/12,,,,,,,,,,,
(주)팜스빌,318010,2017/12,,,,,,,,,,,
(주)팜스빌,318010,2018/12,22548169,6452475,33514335,6418451,19701929,,0,0,0,0,
(주)팜스빌,318010,2019/12,29625404,9311374,67965802,12293637,29855066,28,16.14,9.22,2.21,1.26,11700
(주)팜스코,036580,2010/12,90657526,21614158,405669951,246882017,530141559,343,7.02,3.37,0.73,0.35,2430
(주)팜스코,036580,2011/12,108987756,26814477,492170455,289733580,532675688,382,9.34,4.29,0.89,0.41,4000
(주)팜스코,036580,2012/12,136899301,38188608,560228923,329546949,664946544,501,6.96,3.88,0.89,0.5,4210
(주)팜스코,036580,2013/12,151221179,19270173,560025655,314154710,743700593,448,26.72,10.49,1.47,0.58,8820
(주)팜스코,036580,2014/12,168680934,24783307,707610906,425632191,839533034,445,33.65,16.73,2.21,1.1,13500
(주)팜스코,036580,2015/12,186192670,24936324,763177905,456244485,875142420,418,49.91,26.05,2.74,1.43,16300
(주)팜스코,036580,2016/12,214147327,43181358,628563348,295532779,926709384,395,21,13.94,1.83,1.21,11800
(주)팜스코,036580,2017/12,243655155,43981689,661083858,305588285,987088648,384,16.16,12.19,1.49,1.12,11600
(주)팜스코,036580,2018/12,249155663,17051470,797652567,444624859,933106711,401,49.95,26.22,1.49,0.78,7780
(주)팜스코,036580,2019/12,217572243,-27653208,840753236,523243773,959177507,397,0,0,1.28,0.48,4600
(주)팜스토리,027710,2010/12,27141730,2550918,169762285,88806343,200643764,96,41.08,29.24,0.59,0.42,700
(주)팜스토리,027710,2011/12,33279788,12266595,306056552,207623541,455665768,339,19.42,8.51,1.31,0.57,1245
(주)팜스토리,027710,2012/12,48025969,20159518,364983675,251804483,462455454,446,8.03,4.56,1.08,0.61,1190
(주)팜스토리,027710,2013/12,59330538,16007838,364072692,239588930,452740092,476,12.99,7.54,1.17,0.68,1480
(주)팜스토리,027710,2014/12,74314911,20078326,394838111,260127380,404859463,371,11.19,5.48,1.44,0.7,1275
(주)팜스토리,027710,2015/12,74024610,3162840,421132911,275708191,403834476,363,88.35,39.31,1.36,0.6,1310
(주)팜스토리,027710,2016/12,85277444,16160055,400736552,235152747,382664933,352,14.76,8.12,1.02,0.56,1555
(주)팜스토리,027710,2017/12,94558808,14773491,397132114,222266945,410529529,318,15.35,11.36,0.83,0.61,1325
(주)팜스토리,027710,2018/12,100791243,10404985,438461976,258219352,460603851,310,22.65,12.13,0.86,0.46,1025
(주)팜스토리,027710,2019/12,109791121,14553709,545819420,390983794,538289582,434,15.69,8.08,0.89,0.46,1125
(주)팬스타엔터프라이즈,054300,2010/12,-26159682,-15144990,41006854,35709468,34405164,138,0,0,5.64,2.24,493
(주)팬스타엔터프라이즈,054300,2011/12,-28344135,-2159184,31775303,25814030,32429140,111,0,0,1.99,0.08,1350
(주)팬스타엔터프라이즈,054300,2012/12,-31939585,-2773757,25921232,19641358,32348399,102,0,0,1.94,0.63,678
(주)팬스타엔터프라이즈,054300,2013/12,-35025755,-5454172,23405184,18061964,25093204,108,0,0,2.99,1.05,599
(주)팬스타엔터프라이즈,054300,2014/12,-35951286,-796350,19306435,13672624,24608545,119,0,0,13.49,1.48,3395
(주)팬스타엔터프라이즈,054300,2015/12,-36854646,-759290,39126934,15871781,24201066,113,0,0,3.81,0.96,2870
(주)팬스타엔터프라이즈,054300,2016/12,-40222266,-3365630,42116143,21705554,28083159,139,0,0,4.29,1.97,1655
(주)팬스타엔터프라이즈,054300,2017/12,-38454418,1796018,42234587,13755344,33523260,105,28.05,9.13,1.77,0.58,812
(주)팬스타엔터프라이즈,054300,2018/12,-37941422,-946393,45143337,14061133,28364862,95,0,0,2.68,0.86,721
(주)팬스타엔터프라이즈,054300,2019/12,-37563549,920134,67456477,26364610,37189141,117,81.82,37.7,1.83,0.84,962
(주)팬엔터테인먼트,068050,2010/12,11923015,300264,39952733,10440600,18033206,26,249.11,114.05,1.35,0.62,4645
(주)팬엔터테인먼트,068050,2011/12,12304474,374089,46975557,16267887,31693906,33,90.91,39.13,1.16,0.5,3795
(주)팬엔터테인먼트,068050,2012/12,12414636,108321,67515065,27967102,37559391,35,498.13,230.34,1.69,0.78,4840
(주)팬엔터테인먼트,068050,2013/12,10736980,-1527350,69012747,26503229,26885436,33,0,0,1.15,0.45,2440
(주)팬엔터테인먼트,068050,2014/12,10343819,-572031,70107069,27966847,34146210,33,0,0,1.84,0.5,5950
(주)팬엔터테인먼트,068050,2015/12,3433136,-6403124,66782522,29215649,20659220,34,0,0,3.15,1.18,6200
(주)팬엔터테인먼트,068050,2016/12,3904007,529352,70008656,29772251,35051322,24,198.99,84.87,2.36,1,4780
(주)팬엔터테인먼트,068050,2017/12,2206944,-1508787,80181392,32850758,42144570,38,0,0,1.15,0.83,4180
(주)팬엔터테인먼트,068050,2018/12,1156091,-1037357,66149759,19722470,13021455,37,0,0,1.9,0.89,3700
(주)팬엔터테인먼트,068050,2019/12,2305477,1212165,77487694,29701346,39631883,29,70.43,36.59,1.73,0.9,5210
(주)팬젠,222110,2012/12,,,,,,,,,,,
(주)팬젠,222110,2013/12,-3744999,-1603995,11488240,10173984,3212136,,0,0,0,0,
(주)팬젠,222110,2014/12,-5905367,-3012028,16873444,8661283,3400468,,0,0,0,0,
(주)팬젠,222110,2015/12,-8566890,-2620455,15899410,9338537,3730980,43,0,0,0,0,
(주)팬젠,222110,2016/12,-13723828,-7199584,37398440,2091910,1461475,51,0,0,8.04,4.71,16650
(주)팬젠,222110,2017/12,-20635071,-4917061,35592682,4283429,2372816,55,0,0,7.64,5,14800
(주)팬젠,222110,2018/12,-25213169,-1453826,45609712,18668914,5679471,68,0,0,11.06,4.83,10500
(주)팬젠,222110,2019/12,-34436480,-8934355,39082939,20656553,2881329,78,0,0,12.27,4.51,7770
(주)퍼시스,016800,2010/12,266355343,41543803,326305335,63187270,265558680,226,12.58,8.92,1.59,1.12,30000
(주)퍼시스,016800,2011/12,275538945,45628999,334351115,52553017,277571985,254,11.44,7.26,1.45,0.92,29350
(주)퍼시스,016800,2012/12,298851616,38491982,342332609,38826827,221951922,304,14.14,8.84,1.41,0.88,25400
(주)퍼시스,016800,2013/12,312866030,29384239,348668177,39367670,217080675,324,18.57,13.3,1.28,0.91,30900
(주)퍼시스,016800,2014/12,330574937,31837526,374686987,45806353,219919626,327,17.93,11.87,1.39,0.92,31450
(주)퍼시스,016800,2015/12,354262904,38832221,401495530,48086287,243624843,316,14.95,11.16,1.3,0.97,37900
(주)퍼시스,016800,2016/12,370919942,27584229,416488335,48336314,231594907,302,18.87,15.87,1.22,1.03,33000
(주)퍼시스,016800,2017/12,386147582,28369491,436794588,52383813,289460886,291,18.66,15.64,1.11,0.93,33000
(주)퍼시스,016800,2018/12,427052395,58959017,484172255,63599869,315669242,221,9.13,6.82,1.02,0.76,30700
(주)퍼시스,016800,2019/12,451065248,45722813,481827215,37914526,304749764,208,13,9.8,1.03,0.77,29500
(주)펄어비스,263750,2015/12,-4882465,11332125,19296257,23417172,21703130,,,,,,
(주)펄어비스,263750,2017/06,65128438,51605125,86875966,13616025,77696625,242,0,0,0,0,
(주)펄어비스,263750,2018/12,231438870,183276500,586479906,175452276,366665453,647,23.45,14.01,8.95,5.35,207900
(주)펄어비스,263750,2019/12,372182008,164934175,734886882,167856799,455670772,836,21.33,14.42,5.4,3.65,185200
(주)펨트론,168360,2012/12,,,,,,,,,,,
(주)펨트론,168360,2013/12,,,,,,,,,,,
(주)펨트론,168360,2014/12,,,,,,,,,,,
(주)펨트론,168360,2015/12,,,,,,,,,,,
(주)펨트론,168360,2016/12,,,,,,,,,,,
(주)펨트론,168360,2017/12,,,,,,,,,,,
(주)펨트론,168360,2018/12,,,,,,,,,,,
(주)펨트론,168360,2019/12,,,,,,,,,,,
(주)펩트론,087010,2010/12,,,,,,,,,,,
(주)펩트론,087010,2011/12,,,,,,,,,,,
(주)펩트론,087010,2012/12,,,,,,,,,,,
(주)펩트론,087010,2013/12,-13292040,-2057991,6679844,11011025,3103477,,0,0,0,0,
(주)펩트론,087010,2014/12,-16256762,-3069286,11576005,4394905,2483532,,0,0,0,0,
(주)펩트론,087010,2015/12,-18865575,-2764719,21656402,4428764,2812387,41,0,0,31.55,12.08,67500
(주)펩트론,087010,2016/12,-22392335,-3096268,57901629,4692858,3130705,56,0,0,10.37,4.34,39150
(주)펩트론,087010,2017/12,-26656004,-4472833,53048615,4103513,3215384,64,0,0,10.63,5.48,66000
(주)펩트론,087010,2018/12,-30484366,-3697015,71758902,26660554,3861733,67,0,0,15.14,3.75,24400
(주)펩트론,087010,2019/12,-48526030,-17626139,60985838,32899826,1801119,82,0,0,15.25,6.2,19550
(주)평산,089480,2010/12,-175605087,-101454341,369536911,322993312,176134039,216,0,0,12.47,2.29,5090
(주)평산,089480,2011/12,-280072413,-103819316,250643138,308566865,142001589,469,0,0,0,0,870
(주)포메탈,119500,2010/12,14854085,4871002,43553690,15171659,55721505,114,11.71,6.82,1.65,0.96,5310
(주)포메탈,119500,2011/12,19320624,6545187,53275662,20636563,67628111,137,27.77,6.01,4.56,0.99,18850
(주)포메탈,119500,2012/12,23616352,5246974,60004853,22906580,51788897,122,58.87,10.34,7.36,1.29,4700
(주)포메탈,119500,2013/12,25002264,1171924,60189456,22569693,52351488,120,50.23,33.83,1.89,1.27,4060
(주)포메탈,119500,2014/12,25133088,448020,59688987,21983664,51403574,129,113.6,70.56,1.34,0.83,2770
(주)포메탈,119500,2015/12,26027519,629741,55129986,16623749,44939766,127,59.04,30.45,1.34,0.69,3220
(주)포메탈,119500,2016/12,27412171,2149051,55100674,14871073,45817287,127,40.96,17.25,1.94,0.82,4210
(주)포메탈,119500,2017/12,28172538,3087640,60815974,19050681,54017360,131,22.54,16.12,1.35,0.96,3765
(주)포메탈,119500,2018/12,29783446,2049307,60655815,17279615,55441042,138,33.7,13.82,1.65,0.68,3620
(주)포메탈,119500,2019/12,31138483,2208233,62692670,17961433,51552409,136,21.92,12.48,1.1,0.62,2930
(주)포스코아이씨티,022100,2010/12,1767553,20887414,650991486,439053437,828880649,2230,74.74,38.85,8.24,4.28,9630
(주)포스코아이씨티,022100,2011/12,37514877,16297012,687657096,446640250,983151888,2468,46.38,25.59,6.44,3.55,8770
(주)포스코아이씨티,022100,2012/12,70935801,45378480,802675207,527641149,1017662235,2541,34.7,21.26,6.14,3.76,8050
(주)포스코아이씨티,022100,2013/12,108019007,50005481,733967979,327728285,1050746877,2487,41.7,28.36,4.04,2.74,7560
(주)포스코아이씨티,022100,2014/12,123041718,25595773,721006490,298718167,921524007,2440,69.78,37.77,3.78,2.04,5300
(주)포스코아이씨티,022100,2015/12,43970734,-74996928,652489486,310623102,804863200,2355,0,0,3.04,2.2,5070
(주)포스코아이씨티,022100,2016/12,74999845,33342732,649838213,277065070,838257963,4170,37.94,22.35,3.11,1.83,5780
(주)포스코아이씨티,022100,2017/12,101009037,47302324,634468811,235824199,918344970,2465,30.75,19.91,3.57,2.31,8350
(주)포스코아이씨티,022100,2018/12,42636495,-39833199,596991113,259099247,894977850,2535,0,0,4.72,2.52,5210
(주)포스코아이씨티,022100,2019/12,68739847,50519022,663897944,300680923,936989858,2469,25.02,16.96,2.75,1.86,5290
(주)포스코엠텍,009520,2010/12,55100240,9834806,292744801,141155175,524625436,955,37.56,10.67,1.96,0.56,65500
(주)포스코엠텍,009520,2011/12,66587474,15110180,316952933,153876073,602154804,1037,32.75,16.66,2.6,1.32,75000
(주)포스코엠텍,009520,2012/12,75237099,19024315,340876750,169150265,618316162,1196,225.76,15.94,20.13,1.42,11900
(주)포스코엠텍,009520,2013/12,64138257,-13818084,346576894,193375201,902540718,1265,0,0,3.33,1.58,6640
(주)포스코엠텍,009520,2014/12,-39571759,-45027149,223697475,174205798,432236014,1187,0,0,5.88,2.33,2900
(주)포스코엠텍,009520,2015/12,27872485,-18446822,184535832,107176580,343223525,1087,5.67,3.3,2.08,1.21,2445
(주)포스코엠텍,009520,2016/12,27504744,5230110,150790140,73793719,259048105,1110,54.7,35.05,1.82,1.17,3065
(주)포스코엠텍,009520,2017/12,27617275,12387407,142854178,60179308,257832361,1130,12.98,9.14,1.62,1.14,2290
(주)포스코엠텍,009520,2018/12,33193587,18060305,122732583,34481401,300968994,1094,28.64,6.44,4.9,1.1,6570
(주)포스코엠텍,009520,2019/12,34902676,13927049,129016970,39056699,288697939,1015,44.88,15.36,5.62,1.92,4780
(주)포스코인터내셔널,047050,2010/12,764735040,-57112760,6247274381,4920910823,15664736502,1796,1863.2,1233.74,6.65,4.41,36150
(주)포스코인터내셔널,047050,2011/12,899712246,177430951,7823738433,6302994194,18758511490,1968,28.36,16.82,9.4,5.58,28950
(주)포스코인터내셔널,047050,2012/12,1190408251,471612092,6989139520,4866241996,17011373493,1991,16.47,10.08,6.03,3.69,39650
(주)포스코인터내셔널,047050,2013/12,1283967816,169259650,7739676359,5524030121,16601357664,1233,36.34,26.33,7.36,5.34,41300
(주)포스코인터내셔널,047050,2014/12,1416856705,275242773,8631128655,6287211613,19938097326,1239,27.97,19.01,7.12,4.84,31450
(주)포스코인터내셔널,047050,2015/12,1441945574,91108965,7474312056,5107402305,16881039629,1064,44.17,22.19,5.31,2.67,16350
(주)포스코인터내셔널,047050,2016/12,1507265398,153371060,7419599721,4988662898,15417229613,998,27.11,10.86,4.09,1.64,27000
(주)포스코인터내셔널,047050,2017/12,1601370359,209698051,8181642237,5406016480,20891525634,1877,23.36,14.21,2.82,1.72,18150
(주)포스코인터내셔널,047050,2018/12,1640218644,134008476,8773243815,5974097821,23308796353,1910,33.19,21.33,2.37,1.53,18200
(주)포스코인터내셔널,047050,2019/12,1750143276,292373574,7721111383,4811992196,22743722129,1973,13.45,10.43,1.54,1.19,18650
(주)포스코케미칼,003670,2010/12,189720149,74259751,371159500,128254143,756053099,1154,16.11,4.76,3.96,1.17,149500
(주)포스코케미칼,003670,2010/12,189720149,74259751,371159500,128254143,756053099,,0,0,0,0,
(주)포스코케미칼,003670,2011/12,274013733,121409435,479615362,152416421,1186622662,1332,15.86,7.11,4.64,2.08,183500
(주)포스코케미칼,003670,2011/12,274013733,121409435,479615362,152416421,1186622662,1332,0,0,0,0,
(주)포스코케미칼,003670,2012/12,345918817,100462647,533401758,134297734,1292356397,1358,0,0,0,0,
(주)포스코케미칼,003670,2012/12,345918817,100462647,533401758,134297734,1292356397,1358,14.07,8.79,2.89,1.8,132500
(주)포스코케미칼,003670,2013/12,398604356,78358459,588670353,139398624,1280591024,1350,0,0,0,0,
(주)포스코케미칼,003670,2013/12,398604356,78358459,588670353,139398624,1280591024,1350,13.81,10.06,1.93,1.41,125300
(주)포스코케미칼,003670,2014/12,456780307,92741072,647398488,139950808,1330564357,1341,13.73,10.2,1.99,1.48,140100
(주)포스코케미칼,003670,2014/12,456780307,92741072,647398488,139950808,1330564357,1341,0,0,0,0,
(주)포스코케미칼,003670,2015/12,491268490,56915274,653689141,113111545,1175271695,1324,20.42,1.39,1.73,0.12,13700
(주)포스코케미칼,003670,2015/12,491268490,56915274,653689141,113111545,1175271695,1324,0,0,0,0,
(주)포스코케미칼,003670,2016/12,538494361,78210622,703337332,115292264,1076455299,1265,0,0,0,0,
(주)포스코케미칼,003670,2016/12,538494361,78210622,703337332,115292264,1076455299,1265,13.92,9.34,1.48,0.99,12000
(주)포스코케미칼,003670,2017/12,592538160,95202629,791424307,148218775,1163917966,1283,0,0,0,0,
(주)포스코케미칼,003670,2017/12,592538160,95202629,791424307,148218775,1163917966,1283,33.4,9.44,3.95,1.12,39800
(주)포스코케미칼,003670,2018/12,643131931,103527867,837865593,144056436,1340983672,1393,61.14,26.24,7.24,3.11,63700
(주)포스코케미칼,003670,2018/12,643131931,103527867,837865593,144056436,1340983672,1393,0,0,0,0,
