회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),계속영업이익(손실)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원)
네이버(주),035420,2016/12,4022629620,6370635181,759072951,770907333,4199933247,863258398
네이버(주),035420,2017/12,4678468928,8019251560,770101670,772655731,4784227777,1150012699
네이버(주),035420,2018/12,5586904533,9881190909,627901873,622915877,5385569586,1457302209
네이버(주),035420,2019/12,6593400065,12299527121,396821062,400410281,5643714460,1596271318
넥센타이어(주),002350,2010/12,1148630880,1258874998,107189831,107189831,491267195,678835611
넥센타이어(주),002350,2011/12,1429955656,1902240724,87765441,87765441,731405860,1083727412
넥센타이어(주),002350,2012/12,1700620650,2035745920,133395135,133395135,684818261,1259858918
넥센타이어(주),002350,2013/12,1728239824,2299812618,123967608,123967608,734962932,1482192063
넥센타이어(주),002350,2014/12,1758781613,2527339854,129837531,129837531,730035502,1702399978
넥센타이어(주),002350,2015/12,1837466551,2580874677,127120026,127120026,800745044,1692031480
넥센타이어(주),002350,2016/12,1894702700,2617913245,175961705,175961705,847736927,1647201029
넥센타이어(주),002350,2017/12,1964792711,2794010132,125401984,125401984,913495259,1765739280
넥센타이어(주),002350,2018/12,1983976385,3242285269,103543311,103543311,983543922,2128605404
넥센타이어(주),002350,2019/12,2022338189,3436052113,118452091,118452091,1088556455,2189843359
넥스콘테크놀러지(주),038990,2010/12,250383859,188924723,252816,252816,89177557,56492987
넥스콘테크놀러지(주),038990,2011/12,376367852,321248948,3689372,3689372,197209391,77843733
넷마블(주),251270,2011/12,7556038,99269282,-2276892,-2276892,31006565,1823239
넷마블(주),251270,2012/12,67310099,129102421,-20788154,-20788154,33470973,3851888
넷마블(주),251270,2013/12,133316530,189395971,-6621796,-6621796,72934035,16874177
넷마블(주),251270,2014/12,362381024,766369204,42166504,42166504,383310408,23048810
넷마블(주),251270,2015/12,1072920876,1458374903,168637599,168637599,497521567,25710516
넷마블(주),251270,2016/12,1500015761,1957423028,209247420,209247420,721474035,122909385
넷마블(주),251270,2017/12,2424755041,5347705410,360883596,360883596,2918402601,145388508
넷마블(주),251270,2018/12,2021272799,5433046593,214932108,214932108,2590626109,174295182
넷마블(주),251270,2019/12,2178677560,5806087951,169769227,169769227,2560116032,235631612
농업회사법인(주)농우바이오,054050,2010/10,57364038,119886083,10828215,10828215,64721312,37660537
농업회사법인(주)농우바이오,054050,2011/10,72894879,146699406,14171649,14171649,68352984,66202284
농업회사법인(주)농우바이오,054050,2013/09,81665017,174808781,11465724,11465724,85326220,67524929
농업회사법인(주)농우바이오,054050,2014/09,89316143,186925995,14259109,14259109,91336623,74002178
농업회사법인(주)농우바이오,054050,2015/09,96841463,216353815,16177278,16177278,108841691,65682380
농업회사법인(주)농우바이오,054050,2016/12,103088564,221239050,-7547888,-7547888,119794187,61602442
농업회사법인(주)농우바이오,054050,2017/12,104456089,239907397,9229015,9229015,130271448,65164474
농업회사법인(주)농우바이오,054050,2018/12,104027075,264252673,28648917,28648917,149717093,67971153
농업회사법인(주)농우바이오,054050,2019/12,121267018,289864329,6985733,6985733,159701200,82257738
뉴지랩파마(주),214870,2010/12,,,,,,
뉴지랩파마(주),214870,2011/12,,,,,,
뉴지랩파마(주),214870,2012/12,,,,,,
뉴지랩파마(주),214870,2013/12,,,,,,
뉴지랩파마(주),214870,2014/12,,,,,,
뉴지랩파마(주),214870,2015/12,,,,,,
뉴지랩파마(주),214870,2016/12,,,,,,
뉴지랩파마(주),214870,2017/12,30603266,73353796,-9115400,-9115400,62051688,9551612
뉴지랩파마(주),214870,2018/12,18640144,58744582,-7362296,-7362296,48603891,5209144
뉴지랩파마(주),214870,2019/12,95819852,118470602,-2690266,-2690266,89998526,5057507
닉스테크(주),063840,2010/12,,,,,,
닉스테크(주),063840,2011/12,,,,,,
닉스테크(주),063840,2012/12,,,,,,
닉스테크(주),063840,2013/12,,,,,,
닉스테크(주),063840,2014/12,,,,,,
닉스테크(주),063840,2015/12,,,,,,
다믈멀티미디어(주),093640,2010/12,,,,,,
다믈멀티미디어(주),093640,2011/12,,,,,,
다믈멀티미디어(주),093640,2012/12,,,,,,
다믈멀티미디어(주),093640,2013/12,,,,,,
다믈멀티미디어(주),093640,2014/12,,,,,,
다믈멀티미디어(주),093640,2015/12,,,,,,
다믈멀티미디어(주),093640,2016/12,,,,,,
다믈멀티미디어(주),093640,2017/12,,,,,,
다믈멀티미디어(주),093640,2018/12,,,,,,
다믈멀티미디어(주),093640,2019/12,,,,,,
다스코(주),058730,2010/12,70316770,78758145,603849,603849,49543141,21817120
다스코(주),058730,2011/12,81343086,90869794,3228018,3228018,58356524,22039064
다스코(주),058730,2012/12,,,,,,
다스코(주),058730,2013/12,,,,,,
다스코(주),058730,2014/12,,,,,,
다스코(주),058730,2015/12,135394762,128773589,8435624,8435624,83440970,33975569
다스코(주),058730,2016/12,157137164,157087156,12311539,12311539,86446111,50686078
다스코(주),058730,2017/12,223185014,225894571,18648663,18648663,144010240,58658112
다스코(주),058730,2018/12,240804571,212416938,18160285,18160285,127701175,57149962
다스코(주),058730,2019/12,216209628,214713942,1888514,1888514,120454352,56326347
대덕GDS(주),004130,2010/12,437227014,463213609,35824453,35824453,283402991,107376832
대덕GDS(주),004130,2011/12,502686866,474813297,15613777,15613777,255698093,124743716
대덕GDS(주),004130,2012/12,542676749,477806287,35851538,35851538,315820193,116135217
대덕GDS(주),004130,2013/12,616429989,538173898,51813024,51813024,292682378,197976233
대덕GDS(주),004130,2014/12,589825750,536562501,21296571,21296571,217773322,235498297
대덕GDS(주),004130,2015/12,523114223,526338563,20965521,20965521,293732271,191077478
대덕GDS(주),004130,2016/12,463195442,513147463,9598474,9598474,256473363,162033425
대덕GDS(주),004130,2017/12,482363639,568656322,33656442,33656442,282560180,195993732
대동금속(주),020400,2010/12,,,,,,
대동금속(주),020400,2011/12,,,,,,
대동금속(주),020400,2012/12,,,,,,
대동금속(주),020400,2013/12,,,,,,
대동금속(주),020400,2014/12,,,,,,
대동금속(주),020400,2015/12,,,,,,
대동금속(주),020400,2016/12,,,,,,
대동금속(주),020400,2017/12,,,,,,
대동금속(주),020400,2018/12,,,,,,
대동금속(주),020400,2019/12,,,,,,
대동기어(주),008830,2010/12,,,,,,
대동기어(주),008830,2011/12,,,,,,
대동기어(주),008830,2012/12,,,,,,
대동기어(주),008830,2013/12,,,,,,
대동기어(주),008830,2014/12,,,,,,
대동기어(주),008830,2015/12,,,,,,
대동기어(주),008830,2016/12,,,,,,
대동기어(주),008830,2017/12,,,,,,
대동기어(주),008830,2018/12,,,,,,
대동기어(주),008830,2019/12,,,,,,
대림비앤코(주),005750,2010/12,81642099,229757323,1469304,598857,61677879,111607020
대림비앤코(주),005750,2011/12,88647733,234172469,1165489,217477,62289035,110791841
대림비앤코(주),005750,2012/12,101527269,240467705,-4612562,-4612562,63659380,115407549
대림비앤코(주),005750,2013/12,116283003,253188281,-2959087,-2959087,76168581,116239782
대림비앤코(주),005750,2014/12,147479703,266069640,3256538,3256538,79666248,118196058
대림비앤코(주),005750,2015/12,180938863,281739517,7896701,7896701,98463623,121377159
대림비앤코(주),005750,2016/12,209090130,300494198,7358482,7358482,115206598,122986418
대림비앤코(주),005750,2017/12,232886930,304673007,6735859,6735859,117817866,122309058
대림비앤코(주),005750,2018/12,247179477,301673358,3922309,3922309,114243704,124482827
대림비앤코(주),005750,2019/12,236449075,309166166,2026520,2026520,113754983,123783554
대림통상(주),006570,2010/12,171193072,266284089,2001024,2001024,109302117,152472068
대림통상(주),006570,2011/12,174219994,267062895,-2034063,-2034063,113784002,148838194
대림통상(주),006570,2012/12,163626776,254351458,-7422315,-7422315,105011236,144526993
대림통상(주),006570,2013/12,160796628,254173374,-7270814,-7270814,109165829,140831091
대림통상(주),006570,2014/12,166403320,255369179,-1588604,-1588604,128705581,121611734
대림통상(주),006570,2015/12,167699118,233526337,-3720601,-3720601,106067175,121585310
대림통상(주),006570,2016/12,174368925,230655433,339196,339196,103119974,120586460
대림통상(주),006570,2017/12,197246677,229258429,-4306828,-4306828,148695892,76869196
대림통상(주),006570,2018/12,201252856,199273221,-1219551,-1219551,117794453,74954647
대림통상(주),006570,2019/12,183586182,179479977,-11708649,-11708649,102648526,68960215
대명에너지(주),389260,2015/12,,,,,,
대명에너지(주),389260,2016/12,,,,,,
대명에너지(주),389260,2017/12,,,,,,
대명에너지(주),389260,2018/12,,,,,,
대명에너지(주),389260,2019/12,,,,,,
대모엔지니어링(주),317850,2010/12,,,,,,
대모엔지니어링(주),317850,2011/12,,,,,,
대모엔지니어링(주),317850,2012/12,,,,,,
대모엔지니어링(주),317850,2013/12,,,,,,
대모엔지니어링(주),317850,2014/12,,,,,,
대모엔지니어링(주),317850,2015/12,,,,,,
대모엔지니어링(주),317850,2016/12,,,,,,
대모엔지니어링(주),317850,2017/12,,,,,,
대모엔지니어링(주),317850,2018/12,51026065,59050157,3119198,3119198,30839503,21538268
대모엔지니어링(주),317850,2019/12,44996482,75643423,1730843,1730843,30997691,38441600
대보마그네틱(주),290670,2017/12,,,,,,
대보마그네틱(주),290670,2018/12,,,,,,
대보마그네틱(주),290670,2019/12,,,,,,
대봉엘에스(주),078140,2010/12,33413918,38548374,3557617,3557617,24864064,11369914
대봉엘에스(주),078140,2011/12,37982328,43837042,3183942,3183942,28769385,11524255
대봉엘에스(주),078140,2012/12,44374579,46546290,3493148,3493148,30052323,11730491
대봉엘에스(주),078140,2013/12,43776592,51033053,5256875,5256875,33597556,12251447
대봉엘에스(주),078140,2014/12,52151988,56646969,5666460,5666460,38098920,12072807
대봉엘에스(주),078140,2015/12,58647401,65471235,7529702,7529702,44985170,11982149
대봉엘에스(주),078140,2016/12,71038610,75426186,8847906,8847906,52097559,14476515
대봉엘에스(주),078140,2017/12,65651788,80449254,7766068,7766068,53769779,16971687
대봉엘에스(주),078140,2018/12,71823251,86934063,6600685,6600685,57739191,18947070
대봉엘에스(주),078140,2019/12,69536921,102125115,6238777,6238777,69029741,24386219
대상(주),001680,2010/12,1784974876,1325998897,31365751,31365751,516162028,589421479
대상(주),001680,2011/12,2163798448,1565601613,54255802,54255802,734063882,613388025
대상(주),001680,2012/12,2479678735,1621341813,87971592,87971592,754260751,631656080
대상(주),001680,2013/12,2542303381,1738880015,105760975,86225606,835908880,632730759
대상(주),001680,2014/12,2588779872,1814827132,90020443,90020443,862223176,678617949
대상(주),001680,2015/12,2635005301,2104598662,47195418,47195418,1001893274,801593281
대상(주),001680,2016/12,2855008996,2308460528,60063308,60063308,1086470600,854084306
대상(주),001680,2017/12,2968804984,2252431436,51771864,51771864,998513517,894297725
대상(주),001680,2018/12,2956761916,2198994807,65398472,65398472,904929356,956206155
대상(주),001680,2019/12,2963985753,2397069212,108874639,108874639,1077780540,960605761
대상홀딩스(주),084690,2010/12,117664528,553960726,18902142,18902142,169704336,33185911
대상홀딩스(주),084690,2011/12,283260535,576988559,27267237,27267237,160214214,36104318
대상홀딩스(주),084690,2012/12,329925025,603349879,37999272,37999272,150735330,34590663
대상홀딩스(주),084690,2013/12,2841948881,2089472920,84689485,84689485,992676167,665823463
대상홀딩스(주),084690,2014/12,2959090982,2180120102,93074179,93074179,1027979934,708172619
대상홀딩스(주),084690,2015/12,3051680257,2480427275,52988790,52988790,1174164273,832252412
대상홀딩스(주),084690,2016/12,3318085289,2689293818,67217401,67217401,1277949952,883373703
대상홀딩스(주),084690,2017/12,3383674056,2651135199,59380602,59380602,1185261201,939238365
대상홀딩스(주),084690,2018/12,3398030852,2629588765,45638481,45638481,1081152826,1007139278
대상홀딩스(주),084690,2019/12,3552513453,2896302562,138230329,138230329,1271305505,1044006947
대성산업(주),128820,2010/12,638648060,2074228608,11288271,11288271,488031275,1183463292
대성산업(주),128820,2011/12,1276500157,2422039404,-58456438,-58456438,569247535,1301477838
대성산업(주),128820,2012/12,1370151115,2652193606,-85405187,-85405187,1060253312,1247441757
대성산업(주),128820,2013/12,1359109931,2268734317,-307238606,-313527654,410802499,941527091
대성산업(주),128820,2014/12,1122811401,1870839105,-412725670,-263286187,904039436,505021265
대성산업(주),128820,2015/12,947122909,1076329030,-126000606,-113795128,172371230,490259334
대성산업(주),128820,2016/12,782990235,949116900,-134051518,-155318132,152186376,460239916
대성산업(주),128820,2017/12,900318240,1114074439,223143992,210182995,286112843,617166466
대성산업(주),128820,2018/12,945461187,1092773443,-6828313,-6808667,182920834,680061230
대성산업(주),128820,2019/12,869910394,1032388423,-63092818,-63092818,187336828,669286947
대성에너지(주),117580,2010/12,,,,,,
대성에너지(주),117580,2011/12,,,,,,
대성에너지(주),117580,2012/12,,,,,,
대성에너지(주),117580,2013/12,,,,,,
대성에너지(주),117580,2014/12,,,,,,
대성에너지(주),117580,2015/12,,,,,,
대성에너지(주),117580,2016/12,,,,,,
대성에너지(주),117580,2017/12,,,,,,
대성에너지(주),117580,2018/12,770982770,653850642,12895039,12895039,212944196,423823673
대성에너지(주),117580,2019/12,774850381,697193346,13033218,13033218,210732770,447070183
대성홀딩스(주),016710,2010/12,886676419,892762661,27376336,27376336,325062523,343796825
대성홀딩스(주),016710,2011/12,1070452367,941567070,39054246,39054246,350698833,358762081
대성홀딩스(주),016710,2012/12,1184174355,1057796637,32970985,32970985,441424828,378171373
대성홀딩스(주),016710,2013/12,1273880778,1139214524,28341414,28341414,478650331,392719925
대성홀딩스(주),016710,2014/12,1274774945,1190198480,26975107,26975107,499417000,403251589
대성홀딩스(주),016710,2015/12,1055983949,1139355864,27663013,27650546,414796514,425117641
대성홀딩스(주),016710,2016/12,890214428,1128442415,23359911,23359911,390145618,447451512
대성홀딩스(주),016710,2017/12,903125372,1106188485,32183555,28118569,354422958,464849874
대성홀딩스(주),016710,2018/12,909829098,1117337450,23779129,23779129,344744605,476859003
대성홀딩스(주),016710,2019/12,918567910,1135842550,17926751,17926751,303420987,506180994
대아티아이(주),045390,2010/12,87172743,78985814,5907787,5907787,52976159,3689488
대아티아이(주),045390,2011/12,64811243,73745626,2763458,2763458,38813762,3828340
대아티아이(주),045390,2012/12,56178580,90180192,2827417,3436662,54210700,3351806
대아티아이(주),045390,2013/12,64108860,95178068,2834500,2834500,57174038,3197302
대아티아이(주),045390,2014/12,84913972,92489262,4941384,4941384,47870110,3425819
대아티아이(주),045390,2015/12,82628497,102165698,5178917,5178917,56226233,3515023
