회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),계속영업이익(손실)(IFRS)(천원),유동자산(*)(IFRS)(천원),유형자산(*)(IFRS)(천원)
대림비앤코(주),005750,2012/12,100101321,237382723,-3872148,-3872148,62563315,114654068
대림비앤코(주),005750,2013/12,115385690,245815457,1645171,1645171,70551852,112050717
대림비앤코(주),005750,2014/12,141868409,261734785,8647754,8647754,72740553,111844428
대림비앤코(주),005750,2015/12,171601003,264094737,8218584,8218584,89387035,112592058
대림비앤코(주),005750,2016/12,196442878,282522438,8841760,8841760,107958178,113831210
대림비앤코(주),005750,2017/12,218856107,287399785,7037660,7037660,110035473,113934350
대림비앤코(주),005750,2018/12,238215856,301509879,4704080,4704080,114230203,124388438
대림비앤코(주),005750,2019/12,234711849,309384525,3179175,3179175,114080388,123720310
대림통상(주),006570,2010/12,141796781,250638094,314509,314509,99232215,140180203
대림통상(주),006570,2011/12,143241074,253155407,-188335,-188335,104619448,137344694
대림통상(주),006570,2012/12,141653955,245128282,-5932232,-5932232,98139528,135317223
대림통상(주),006570,2013/12,140058989,249779907,993274,993274,104147487,133423337
대림통상(주),006570,2014/12,151672628,256016474,2203636,2203636,127160109,113729607
대림통상(주),006570,2015/12,151353000,230117987,-5838658,-5838658,104232762,112901559
대림통상(주),006570,2016/12,158197468,227459707,1616797,1616797,103510600,111699791
대림통상(주),006570,2017/12,183331404,225994754,-3828692,-3828692,147879317,69494359
대림통상(주),006570,2018/12,184186211,195263948,-1526378,-1526378,118303162,68149336
대림통상(주),006570,2019/12,161928026,176394259,-12491584,-12491584,85843527,66469317
대명에너지(주),389260,2015/12,,,,,,
대명에너지(주),389260,2016/12,,,,,,
대명에너지(주),389260,2017/12,,,,,,
대명에너지(주),389260,2018/12,,,,,,
대명에너지(주),389260,2019/12,,,,,,
대모엔지니어링(주),317850,2010/12,,,,,,
대모엔지니어링(주),317850,2011/12,,,,,,
대모엔지니어링(주),317850,2012/12,,,,,,
대모엔지니어링(주),317850,2013/12,,,,,,
대모엔지니어링(주),317850,2014/12,,,,,,
대모엔지니어링(주),317850,2015/12,,,,,,
대모엔지니어링(주),317850,2016/12,,,,,,
대모엔지니어링(주),317850,2017/12,,,,,,
대모엔지니어링(주),317850,2018/12,49679838,57578800,3970319,3970319,29336578,20326031
대모엔지니어링(주),317850,2019/12,42446435,74243887,1734914,1734914,28752255,37239872
대보마그네틱(주),290670,2017/12,13164618,11402080,3760419,3760419,8340432,2956553
대보마그네틱(주),290670,2018/12,20620188,37073363,3405285,3405285,33492752,3433568
대보마그네틱(주),290670,2019/12,23870075,62215458,3825058,3825058,53634257,6858964
대봉엘에스(주),078140,2010/12,33391607,37934080,3052888,3052888,24695149,11108326
대봉엘에스(주),078140,2011/12,37278932,41539322,2375979,2375979,27682468,11166608
대봉엘에스(주),078140,2012/12,41788710,42960904,2580461,2580461,28668916,11007096
대봉엘에스(주),078140,2013/12,39207562,44921457,3388497,3388497,30145103,11446021
대봉엘에스(주),078140,2014/12,47696178,48697626,3856755,3856755,33689387,11397333
대봉엘에스(주),078140,2015/12,53413684,54946324,5378942,5378942,38550448,11238685
대봉엘에스(주),078140,2016/12,63361641,62473216,6881745,6881745,43624433,13550668
대봉엘에스(주),078140,2017/12,56676287,64703394,3974603,3974603,43453555,15840533
대봉엘에스(주),078140,2018/12,61335475,67272955,3025654,3025654,45037083,17664480
대봉엘에스(주),078140,2019/12,56626774,72704901,1801617,1801617,44575008,23011594
대상(주),001680,2010/12,1202371572,1075338025,26936291,26936291,326833188,457915967
대상(주),001680,2011/12,1392912797,1239159593,55363902,55363902,469651814,452820398
대상(주),001680,2012/12,1552521213,1266125824,73782489,73782489,476701740,459727374
대상(주),001680,2013/12,1570275468,1356161854,86093640,86093640,557503886,454322708
대상(주),001680,2014/12,1601116619,1375310209,73483165,73483165,543895131,488797007
대상(주),001680,2015/12,1648286248,1597455104,72919045,72919045,549396577,604558581
대상(주),001680,2016/12,1852714894,1909289889,71969374,71969374,763838629,605152474
대상(주),001680,2017/12,2190129354,1894468926,54779760,54779760,707205818,677575558
대상(주),001680,2018/12,2235924263,1830365152,77362714,77362714,660797751,681895260
대상(주),001680,2019/12,2457055173,2207996552,114753404,114753404,872766785,733303330
대상홀딩스(주),084690,2010/12,6430622,378944673,7650726,7650726,75433572,637042
대상홀딩스(주),084690,2011/12,7809759,390256195,9989668,9989668,75278292,440615
대상홀딩스(주),084690,2012/12,7938136,388207908,5848318,5848318,64898935,258761
대상홀딩스(주),084690,2013/12,9517752,388742576,4735765,4735765,38216818,448738
대상홀딩스(주),084690,2014/12,20389276,400115638,17778080,17778080,46604443,302740
대상홀딩스(주),084690,2015/12,14789937,404102642,9809661,9809661,43680401,480246
대상홀딩스(주),084690,2016/12,16769656,403285634,7461698,7461698,53952978,359217
대상홀딩스(주),084690,2017/12,18053725,405777950,11299694,11299694,44673640,221687
대상홀딩스(주),084690,2018/12,20469465,410727591,12136696,12136696,25554834,101385
대상홀딩스(주),084690,2019/12,29831693,405973675,1339599,1339599,10929438,702870
대성산업(주),128820,2010/12,627892096,2052316876,10237040,10237040,453902315,1171943418
대성산업(주),128820,2011/12,1262534677,2272495000,-58210698,-58210698,400538267,1270096037
대성산업(주),128820,2012/12,1297804488,2608911589,-94664687,-94664687,864030660,1217460623
대성산업(주),128820,2013/12,1184323459,2230762599,-292421593,-298076942,372382164,919575306
대성산업(주),128820,2014/12,1057488002,1832916576,-416790227,-263557148,881702316,494864863
대성산업(주),128820,2015/12,801103057,1021683483,-122081922,-115161073,120719648,470537274
대성산업(주),128820,2016/12,746039943,888153501,-148998513,-144090340,127353399,452156363
대성산업(주),128820,2017/12,367866808,951642403,201139479,192318900,220608829,446192619
대성산업(주),128820,2018/12,850774931,930557087,5676963,5676963,117225656,504090273
대성산업(주),128820,2019/12,770149886,876703697,-60925376,-60925376,110890087,499219951
대성에너지(주),117580,2010/12,777557161,561873898,22487728,22487728,238030366,308219279
대성에너지(주),117580,2011/12,877970518,582204879,16288958,16288958,238834820,324152876
대성에너지(주),117580,2012/12,979741965,644594045,12794599,12794599,276894173,344847237
대성에너지(주),117580,2013/12,1019467172,652990816,12482522,12482522,265489316,360965337
대성에너지(주),117580,2014/12,1066912239,683836034,12680828,12680828,286739548,370681275
대성에너지(주),117580,2015/12,875355097,627437223,13726684,13726684,216134133,385832177
대성에너지(주),117580,2016/12,738562283,622322683,13982482,13982482,200673048,402584792
대성에너지(주),117580,2017/12,765978290,645802827,14849797,14849797,212400525,415490907
대성에너지(주),117580,2018/12,770679358,653695753,13169115,13169115,210563882,423602074
대성에너지(주),117580,2019/12,773995689,696317903,13590508,13590508,205476262,446601034
대성홀딩스(주),016710,2010/12,28006572,348809649,3573480,3573480,14116512,556294
대성홀딩스(주),016710,2011/12,41108530,345500735,5715233,5715233,46326461,592267
대성홀딩스(주),016710,2012/12,40455039,371334451,6492958,6492958,75870835,454121
대성홀딩스(주),016710,2013/12,50912845,412769433,2470619,2470619,115022590,2178245
대성홀딩스(주),016710,2014/12,33159601,412071144,3572183,3572183,113949350,2147558
대성홀딩스(주),016710,2015/12,28419000,406135864,2629501,2629501,104397910,2269288
대성홀딩스(주),016710,2016/12,28450063,407592706,7225742,7225742,106284913,2297954
대성홀딩스(주),016710,2017/12,25265696,394746659,6176783,6176783,53077284,2234659
대성홀딩스(주),016710,2018/12,23262223,396480832,6379148,6379148,55760171,2301793
대성홀딩스(주),016710,2019/12,16602895,355656382,3800902,3800902,16546157,2402728
대아티아이(주),045390,2010/12,74012276,68812559,6131429,6131429,40099564,3437579
대아티아이(주),045390,2011/12,49280368,65138044,3161892,3161892,27457953,3629415
대아티아이(주),045390,2012/12,40255056,81167812,2216453,2825698,43805481,3230844
대아티아이(주),045390,2013/12,46053732,86955232,3078870,3078870,47398837,3123014
대아티아이(주),045390,2014/12,64796760,83773016,4240474,4240474,37930858,3372733
대아티아이(주),045390,2015/12,57045400,88603761,3810649,3810649,41714244,3378667
대아티아이(주),045390,2016/12,78046983,102705932,9945537,9945537,56624682,4330605
대아티아이(주),045390,2017/12,72213346,118829609,7805363,7805363,69765713,5302034
대아티아이(주),045390,2018/12,86938638,117843713,6788005,6788005,62585736,6100878
대아티아이(주),045390,2019/12,96315450,137455747,2804275,2804275,80812445,7271801
대양전기공업(주),108380,2010/12,87417115,84878497,11420454,11420454,44750860,34648368
대양전기공업(주),108380,2011/12,92439336,124623276,10233881,10233881,83692794,34964323
대양전기공업(주),108380,2012/12,118174622,141376405,12015784,12015784,74317969,52112851
대양전기공업(주),108380,2013/12,125304827,145276671,12492390,12492390,72485698,57104885
대양전기공업(주),108380,2014/12,119063409,164997062,11232435,11232435,87633214,60753773
대양전기공업(주),108380,2015/12,132599030,176418091,13273155,13273155,95175073,64311373
대양전기공업(주),108380,2016/12,152735017,190226456,12815903,12815903,103462611,65684225
대양전기공업(주),108380,2017/12,120118833,209307609,8666932,8666932,118946836,69560843
대양전기공업(주),108380,2018/12,102905608,219740099,11087064,11087064,127393009,71708531
대양전기공업(주),108380,2019/12,154347915,225317440,10740597,10740597,133146984,72163861
대양제지공업(주),006580,2010/12,125996440,132585458,4472724,4472724,23461766,65621629
대양제지공업(주),006580,2011/12,143487940,137346350,4322839,4322839,30104819,62884775
대양제지공업(주),006580,2012/12,121907275,144588007,8836324,8836324,23303005,78349373
대양제지공업(주),006580,2013/12,119470907,149359514,1870599,1870599,19106286,76698164
대양제지공업(주),006580,2014/12,110444036,142447180,5815477,5815477,17182612,70934116
대양제지공업(주),006580,2015/12,107757450,138178829,-14534414,-14534414,13281121,67919954
대양제지공업(주),006580,2016/12,122454390,145579975,4355230,4355230,24317132,66734666
대양제지공업(주),006580,2017/12,168407132,144476872,6049014,6049014,25045203,65630738
대양제지공업(주),006580,2018/12,166660602,150819702,31602550,31602550,48636617,62816957
대양제지공업(주),006580,2019/12,142434607,169916833,19263640,19263640,67875061,65496932
대영포장(주),014160,2010/12,168975485,194223076,3800013,3800013,48423621,135896766
대영포장(주),014160,2011/12,228640516,225413474,-1748309,-1748309,70047124,145794377
대영포장(주),014160,2012/12,234219301,198105801,12341883,12341883,49279006,140573391
대영포장(주),014160,2013/12,223635578,204157019,6670871,6670871,57243944,137835150
대영포장(주),014160,2014/12,246574728,201109312,6044478,6044478,47251892,144831154
대영포장(주),014160,2015/12,244205122,210805563,-7023127,-7023127,52764211,148904862
대영포장(주),014160,2016/12,267108952,209726030,10718164,10718164,60217802,143040462
대영포장(주),014160,2017/12,312071269,207669261,-2965668,-2965668,65870740,136745434
대영포장(주),014160,2018/12,300056836,218730444,10623082,10623082,55559523,156197457
대영포장(주),014160,2019/12,270087084,212247463,10790536,10790536,55351296,148661856
대우자동차판매(주),004550,2010/12,434213983,2230098084,-1062249856,-602028376,497596533,244513721
대우자동차판매(주),004550,2011/12,4514192,1387490498,-102997728,-13498114,25207703,2435417
대우전자부품(주),009320,2010/12,16975008,37901645,-4282490,-4282490,8336322,24173837
대우전자부품(주),009320,2011/12,17299341,35343656,-7805698,-7805698,8649568,24131998
대우전자부품(주),009320,2012/12,20210123,37081938,-577938,-577938,10930336,24408922
대우전자부품(주),009320,2013/12,20673836,41087010,-1972162,-1972162,22927759,14578097
대우전자부품(주),009320,2014/12,28091570,53575823,27667,27667,14269266,35557324
대우전자부품(주),009320,2015/12,46262775,62069502,1559330,1559330,20154246,36873636
대우전자부품(주),009320,2016/12,50327048,63506272,2235063,2235063,21455809,36438627
대우전자부품(주),009320,2017/12,56268226,65634732,3019847,3019847,20991138,37591335
대우전자부품(주),009320,2018/12,62630106,70820674,1154780,1154780,27319127,37017894
대우전자부품(주),009320,2019/12,53430109,77481781,-2477990,-2477990,30005494,40048200
대우조선해양(주),042660,2010/12,12754180422,14383930240,1078356560,1078356560,7468627660,4017035105
대우조선해양(주),042660,2011/12,12217733768,14421590004,654214978,654214978,6620873051,4092582971
대우조선해양(주),042660,2012/12,12051119103,13572548895,-317652316,-317652316,5765852067,4160030692
대우조선해양(주),042660,2013/12,13359585515,14735940374,-920412365,-920412365,7786107279,4216639420
대우조선해양(주),042660,2014/12,13948547762,15533961383,-931836737,-931836737,8841685572,4360276659
대우조선해양(주),042660,2015/12,13802894508,17074991605,-2307918887,-2307918887,9343707242,4799289161
대우조선해양(주),042660,2016/12,11385449714,13483738472,-2990996546,-2990996546,7260111559,4396108020
대우조선해양(주),042660,2017/12,10634033270,11022743789,739144217,739144217,6566788800,3724844586
대우조선해양(주),042660,2018/12,9599758587,11736775670,946109171,946109171,7328628645,3689950630
대우조선해양(주),042660,2019/12,8317581776,11067648302,-57722249,-57722249,6813837538,3570231676
대원강업(주),000430,2010/12,588293468,618501528,28373755,28373755,186659208,293386886
대원강업(주),000430,2011/12,720125402,654293873,25460936,25460936,197780496,313791858
대원강업(주),000430,2012/12,737525624,685695799,27118965,27118965,209614737,328888946
대원강업(주),000430,2013/12,800871403,822731635,20579289,20579289,268377498,386920543
대원강업(주),000430,2014/12,776872676,769268147,9722755,9722755,235459505,359537492
대원강업(주),000430,2015/12,773296717,758978407,25825187,25825187,231140217,355574320
대원강업(주),000430,2016/12,834440831,831052514,26216885,26216885,281707061,362096204
대원강업(주),000430,2017/12,770723903,731607235,16301520,16301520,209833628,346497522
대원강업(주),000430,2018/12,709572300,681295179,15639233,15639233,152300733,336514397
대원강업(주),000430,2019/12,683068052,652128550,10317994,10317994,134229145,314302453
