회사명,거래소코드,회계년도,재고자산(*)(IFRS연결),매입채무(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),이자비용(IFRS연결),유형자산(*)(IFRS연결),자본(*)(IFRS연결),당기순이익(손실)(IFRS연결),연구개발비(IFRS연결)
(주)코썬바이오,204990,2017/12,2511908,1272523,-15629668,25656055,1592,7272529,114129527,-7354118,407985
(주)코썬바이오,204990,2018/12,2394665,756284,-3984714,9538711,104052,6708992,54284043,-59607442,267710
(주)코썬바이오,204990,2019/12,928214,975130,-4885725,2695516,272732,6164986,4868520,-50113733,42433
(주)코아스,071950,2011/12,,,,,,,,,
(주)코아스,071950,2012/12,20216740,20920530,391811,76689973,2580404,24653316,42229412,339954,820205
(주)코아스,071950,2013/12,22203626,24033866,5872888,88205985,2037825,26297836,37878259,-8080021,994464
(주)코아스,071950,2014/12,24435616,25346012,9685993,98865609,1405171,26358686,40679602,589909,1096073
(주)코아스,071950,2015/12,18777972,22969397,10855928,96543277,1058571,28216261,30797970,-10870441,1315669
(주)코아스,071950,2016/12,16874546,20050204,-453473,97114676,1513693,31666614,24636529,-7708380,1579697
(주)코아스,071950,2017/12,20168072,21207548,-1283359,114066385,1506479,34551877,23663704,-556943,1403862
(주)코아스,071950,2018/12,18357549,20466242,2855391,108592320,1521061,33460572,23446318,-124422,1609979
(주)코아스,071950,2019/12,16746495,15027785,4926108,112874041,1341580,35186771,25320220,2120413,1336183
(주)코아시아,045970,2011/12,29134020,21364041,21023158,225605229,3677155,61333753,100131158,1704551,0
(주)코아시아,045970,2012/12,35203415,23669284,3152366,232726081,4304914,63706994,102289190,5826512,6040048
(주)코아시아,045970,2013/12,64190339,32702661,-17738917,287641466,4567847,78457280,100091851,-2970679,5675583
(주)코아시아,045970,2014/12,49839972,17148938,-444050,256190480,5191235,82701408,86077683,-22371225,7276937
(주)코아시아,045970,2015/12,45026011,41532680,41815677,277561320,7678154,126737277,126171665,867481,3751099
(주)코아시아,045970,2016/12,37375294,33466198,39065822,396061922,8074401,123405179,142678699,-1891959,5413594
(주)코아시아,045970,2017/12,34453238,33948564,20270279,424250341,5666263,119472272,150814848,2022930,8666111
(주)코아시아,045970,2018/12,28524423,25421313,19392131,378373276,4893327,117486099,138567140,-18026258,7276114
(주)코아시아,045970,2019/12,38884575,59043986,31417320,438868162,5475865,133005122,142347787,12280458,5483157
(주)코아시아옵틱스,196450,2014/12,8766082,4568845,8035180,34003314,0,30247841,83487696,-2981461,864559
(주)코아시아옵틱스,196450,2015/12,7470246,11625122,7405479,55771549,65589,46919678,74971505,-10151326,1032724
(주)코아시아옵틱스,196450,2016/12,1132314,409522,-25920895,39695061,2265174,8381112,35161985,-49983482,827305
(주)코아시아옵틱스,196450,2017/12,756741,620253,-7466161,14231304,2310488,4542244,45785930,-18809999,9583
(주)코아시아옵틱스,196450,2018/12,884054,133176,-5718250,9054296,2573229,4603041,39107347,-9583910,0
(주)코아시아옵틱스,196450,2019/12,9077513,5177562,17339106,86156042,2330381,66550587,75559877,5706108,3273976
(주)코아에스앤아이,052350,2011/12,,,,,,,,,
(주)코엔텍,029960,2011/12,38188,817811,12265469,32481918,54926,47243273,63404904,6100619,0
(주)코엔텍,029960,2012/12,32885,740981,16252938,37954321,1749,46455018,72879822,9672687,0
(주)코엔텍,029960,2013/12,40501,611345,11323353,38761496,0,48069562,82006665,8994534,0
(주)코엔텍,029960,2014/12,51811,666734,14881460,41597450,0,60748829,90119012,9843323,0
(주)코엔텍,029960,2015/12,65425,628918,12803227,42298254,10480,92475220,97222875,8346740,0
(주)코엔텍,029960,2016/12,50163,1220761,21771597,55095779,220087,91109007,110624034,14719206,0
(주)코엔텍,029960,2017/12,38236,987844,29406677,61255105,430706,85408357,125556413,16059145,0
(주)코엔텍,029960,2018/12,46092,842739,36741522,72239031,401003,75990044,148686380,24489206,0
(주)코엔텍,029960,2019/12,,,,,,,,,
(주)코오롱,002020,2011/12,305379168,804221605,17830371,592073843,18877585,285351551,994683189,88775440,2517072
(주)코오롱,002020,2012/12,213336562,799508429,168896752,4713474822,103683498,311376377,952833500,-5253520,6262713
(주)코오롱,002020,2013/12,194700901,725602465,13423900,4427687063,104803750,608096862,827444911,-84865055,7137802
(주)코오롱,002020,2014/12,200873458,575819474,-25715801,4139649552,91139054,611853232,920787959,20554507,5740276
(주)코오롱,002020,2015/12,153364493,559993288,225932860,3820812376,66110934,463471817,805497095,-75769787,5910931
(주)코오롱,002020,2016/12,214481084,632920795,136976939,3936858959,54323817,455887321,831294730,28414331,4388458
(주)코오롱,002020,2017/12,239433033,697530687,56209880,4392955166,59896260,498155348,913935634,109588667,4892891
(주)코오롱,002020,2018/12,177233574,518358836,27279318,4324491258,65606984,491748265,835367198,1639082,6298268
(주)코오롱,002020,2019/12,233114221,423428376,167278173,4405957744,80373801,487629320,721903595,-22220930,5307790
(주)코윈테크,282880,2016/12,,,,,,,,,
(주)코윈테크,282880,2017/12,,,,,,,,,
(주)코윈테크,282880,2018/12,,,,,,,,,
(주)코윈테크,282880,2019/12,202561,906220,8393947,91102339,159323,24308001,103406446,17134445,467879
(주)코이즈,121850,2011/12,811458,2496793,6872101,27778006,667560,19217822,16230531,5118210,418352
(주)코이즈,121850,2012/12,1052055,913790,8544229,35504279,523150,21291626,32084477,5119723,661296
(주)코이즈,121850,2013/12,2545175,2046051,-6446,24137513,469571,28762722,30266292,-699434,927237
(주)코이즈,121850,2014/12,4225809,477364,-485798,27864355,963331,32726857,29708570,-467278,932658
(주)코이즈,121850,2015/12,4466840,1642635,4189178,26005034,780304,32902122,27340338,-2445324,1230225
(주)코이즈,121850,2016/12,7792256,2177122,5717032,31440808,489106,23326270,29802804,1498042,965314
(주)코이즈,121850,2017/12,5370031,800665,1031629,26389826,521108,21347490,22540324,-9490221,803474
(주)코이즈,121850,2018/12,4980260,1707576,-3428313,19147494,809621,24624223,15513442,-7976900,1407203
(주)코이즈,121850,2019/12,5616937,1778776,-2225132,35464086,1022476,22252932,18231052,-993725,1382451
(주)코콤,015710,2011/12,11209716,10012976,-1324898,80976405,294467,24685737,65525163,3349280,4957805
(주)코콤,015710,2012/12,11521623,10712620,9110540,83325226,171057,25261539,68298962,3375749,2509228
(주)코콤,015710,2013/12,12679148,16501715,6334550,95237687,434669,25543058,70640493,3033460,2696303
(주)코콤,015710,2014/12,12563511,6637913,5600331,103538393,545125,25225228,75562657,5785993,2558750
(주)코콤,015710,2015/12,15806733,8948682,6134548,110754965,216272,24961133,88868849,7245623,4092313
(주)코콤,015710,2016/12,17055663,10644890,4948273,113892164,64723,30198883,94045203,7219659,4606480
(주)코콤,015710,2017/12,13552960,12133802,14898480,143089164,65978,29870580,102279184,10724204,5580811
(주)코콤,015710,2018/12,14630113,15040107,14854290,163612643,67627,31061622,113083860,13874939,5337750
(주)코콤,015710,2019/12,11052806,12003865,15143317,133903684,69319,30724699,117880046,8217883,3679714
(주)코텍,052330,2011/12,,,,,,,,,
(주)코텍,052330,2012/12,,,,,,,,,
(주)코텍,052330,2013/12,,,,,,,,,
(주)코텍,052330,2014/12,,,,,,,,,
(주)코텍,052330,2015/12,,,,,,,,,
(주)코텍,052330,2016/12,,,,,,,,,
(주)코텍,052330,2017/12,,,,,,,,,
(주)코텍,052330,2018/12,,,,,,,,,
(주)코텍,052330,2019/12,58761603,14366911,74411400,285258696,0,80687270,317940394,30758976,15554361
(주)코퍼스코리아,322780,2019/12,,,,,,,,,
(주)콘텐트리중앙,036420,2011/12,5909252,9997684,13115290,136847775,10295579,40060487,81483792,17736181,336466
(주)콘텐트리중앙,036420,2012/12,5674912,25882174,69305900,393160866,18370426,84305014,132175393,24341816,471714
(주)콘텐트리중앙,036420,2013/12,5692941,23882453,21909924,401082440,14833575,98999202,137986966,3720199,384471
(주)콘텐트리중앙,036420,2014/12,7381194,20452870,54635309,394058023,10459466,120090515,165173382,14516031,314447
(주)콘텐트리중앙,036420,2015/12,14220481,10466884,23458711,349718764,9792337,137288391,78224723,19629840,625107
(주)콘텐트리중앙,036420,2016/12,23348036,10432321,18373754,335160647,9399540,213031061,125016600,22403344,215986
(주)콘텐트리중앙,036420,2017/12,23660490,16148850,-3510059,420319379,8757921,192777675,235733191,10885510,534170
(주)콘텐트리중앙,036420,2018/12,32914087,15112826,24811484,511279166,8235626,208503689,420933662,25554700,456884
(주)콘텐트리중앙,036420,2019/12,25552112,18403325,39804795,554208374,14387254,257899672,420580076,10629284,582607
(주)콤텍시스템,031820,2011/12,11707969,59516496,4713247,180706217,390968,4665701,50340462,3237309,2089345
(주)콤텍시스템,031820,2012/12,16441898,53664311,1874152,160422329,218022,4730942,55109369,6684553,2739482
(주)콤텍시스템,031820,2013/12,12754897,52448746,-6034073,181677649,188271,5209589,55797283,2186500,3646781
(주)콤텍시스템,031820,2014/12,10563532,51049537,12280899,186113130,175805,9377211,51028060,-3392974,5122613
(주)콤텍시스템,031820,2015/12,12663587,38887579,-5092105,146291127,409328,7669479,54036795,1751747,3662793
(주)콤텍시스템,031820,2016/12,8917420,58874092,11300985,166860474,239433,7897838,57116968,4041237,2877923
(주)콤텍시스템,031820,2017/12,10136540,36453285,3131615,143622951,437271,6980246,58348773,865986,2741820
(주)콤텍시스템,031820,2018/12,,,,,,,,,
(주)콤텍시스템,031820,2019/12,,,,,,,,,
(주)쿠첸,225650,2015/12,,,,,,,,,
(주)쿠첸,225650,2016/12,,,,,,,,,
(주)쿠첸,225650,2017/12,,,,,,,,,
(주)쿠첸,225650,2018/12,,,,,,,,,
(주)쿠콘,294570,2018/12,0,0,5783494,25858211,335416,10131845,21641741,3376190,3899157
(주)쿠콘,294570,2019/12,0,0,18523840,41244391,285526,10362980,36961570,9156322,3900038
(주)퀀타매트릭스,317690,2018/12,122920,105600,-8088805,84943,3643580,2665904,-40227822,-15512099,4050482
(주)퀀타매트릭스,317690,2019/12,900794,269394,-14451342,811384,4304599,2801676,29278976,-63811126,5202062
(주)큐라클,365270,2019/12,,,,,,,,,
(주)큐로,015590,2011/12,4857808,61864775,-20890498,252763353,7587421,104170626,61194923,-20800984,0
(주)큐로,015590,2012/12,7877843,47825738,7985774,282943904,8854774,101723463,69969473,6820025,0
(주)큐로,015590,2013/12,6633319,49547781,17702425,239973517,7392111,98476782,79951693,9549867,0
(주)큐로,015590,2014/12,4401006,73497042,-7403753,297335288,6330777,98345395,77996506,289693,0
(주)큐로,015590,2015/12,,,,,,,,,
(주)큐로,015590,2016/12,,,,,,,,,
(주)큐로,015590,2017/12,,,,,,,,,
(주)큐로,015590,2018/12,,,,,,,,,
(주)큐로,015590,2019/12,1693219,25177045,10900675,147117472,5476847,63864431,97779485,3181372,0
(주)큐로컴,040350,2011/12,773629,1826300,-3030337,9772527,1322547,216023,41771071,-4967410,887474
(주)큐로컴,040350,2012/12,414988,315448,-3396624,8382819,1065806,191891,40961046,-6388076,671425
(주)큐로컴,040350,2013/12,2393872,724054,-5404850,22244467,1328375,369763,51561675,-6301246,0
(주)큐로컴,040350,2014/12,3059874,2784458,-4352513,21349457,403662,260847,50188155,-6236985,640466
(주)큐로컴,040350,2015/12,4148332,1732800,-5510344,22428307,649196,181048,80934229,26573175,607862
(주)큐로컴,040350,2016/12,924879,1703598,-3433980,18985337,1346297,116495,75143999,-23124302,0
(주)큐로컴,040350,2017/12,635422,1609227,-4739326,12683664,2685617,297376,75598988,-27157069,0
(주)큐로컴,040350,2018/12,981869,2582229,-7745740,13915367,2560191,4976343,60699558,-29021439,3014447
(주)큐로컴,040350,2019/12,807308,2490096,-9819756,15051780,2585620,7331281,37599281,-24695815,4387864
(주)큐로홀딩스,051780,2011/12,3193943,2670939,-3108158,13412815,3207700,6244097,23185575,-2851211,104644
(주)큐로홀딩스,051780,2012/12,3285491,1554673,-3575248,16976025,4586106,5851389,18306633,-6580889,140991
(주)큐로홀딩스,051780,2013/12,2757888,356091,-1592967,15744162,4422327,1164510,18333111,-3461642,77911
(주)큐로홀딩스,051780,2014/12,2650039,618255,698454,13124034,4266303,724799,32218225,-3023320,0
(주)큐로홀딩스,051780,2015/12,2510994,55935,-5262211,14844731,3129290,780876,63735056,2190610,0
(주)큐로홀딩스,051780,2016/12,3594157,1495165,-5572607,14592405,1134595,5687422,71419404,-17111629,0
(주)큐로홀딩스,051780,2017/12,2954586,104345,-7402914,15357486,1093910,4798675,29545520,-39672302,0
(주)큐로홀딩스,051780,2018/12,3816820,166882,969747,25216642,1443323,4094572,22710694,-12287437,0
(주)큐로홀딩스,051780,2019/12,4317752,253031,-2534691,25752114,2790489,12730508,25227718,-9124034,0
(주)큐리어스,045050,2011/12,,,,,,,,,
(주)큐리언트,115180,2014/12,,,,,,,,,
(주)큐리언트,115180,2015/12,,,,,,,,,
(주)큐리언트,115180,2016/12,,,,,,,,,
(주)큐리언트,115180,2017/12,,,,,,,,,
(주)큐리언트,115180,2018/12,,,,,,,,,
(주)큐리언트,115180,2019/12,,,,,,,,,
(주)큐브엔터테인먼트,182360,2013/12,,,,,,,,,
(주)큐브엔터테인먼트,182360,2014/12,,,,,,,,,
(주)큐브엔터테인먼트,182360,2015/12,0,2656918,654400,22398853,54959,468188,20857121,-5715585,0
(주)큐브엔터테인먼트,182360,2016/12,0,1905446,-6632646,19465306,19061,1314237,17223100,-5182169,0
(주)큐브엔터테인먼트,182360,2017/12,0,3141414,2010511,24416090,7007,1005621,15787995,-979000,0
(주)큐브엔터테인먼트,182360,2018/12,0,3493950,7403121,34459464,20211,881528,16724906,1101720,0
(주)큐브엔터테인먼트,182360,2019/12,0,1767484,-404487,29829672,165790,5762454,17615641,986623,0
(주)큐에스아이,066310,2011/12,,,,,,,,,
(주)큐에스아이,066310,2012/12,7330917,1326291,3691256,26704126,13760,13697025,44526558,2023806,756176
(주)큐에스아이,066310,2013/12,6864271,1023307,6185364,25635539,11538,16455922,48252713,3720560,917966
(주)큐에스아이,066310,2014/12,8997279,1102365,4343368,24217429,11319,16339068,51007007,3185609,877067
(주)큐에스아이,066310,2015/12,7089018,1104333,3623098,25495219,8484,15386887,52203345,1385003,882100
(주)큐에스아이,066310,2016/12,7728912,1025082,2471193,22020600,2243,15438925,52772980,1418695,919005
(주)큐에스아이,066310,2017/12,7062245,799140,3123895,22628424,0,14349666,52565033,751450,1113949
(주)큐에스아이,066310,2018/12,7035836,812718,3775907,18823761,0,13391989,51481025,-353385,1074558
(주)큐에스아이,066310,2019/12,6592499,1142673,2625115,22679509,21192,13197512,54491749,1104174,1133374
(주)크라운제과,264900,2017/12,,,,,,,,,
(주)크라운제과,264900,2018/12,,,,,,,,,
(주)크라운제과,264900,2019/12,,,,,,,,,
(주)크라운해태홀딩스,005740,2011/12,76671885,121718219,67723289,1113353731,41505848,514112941,218725766,22782481,0
(주)크라운해태홀딩스,005740,2012/12,69829018,118826640,101701772,1134459198,35053193,556684765,235631708,38259900,0
(주)크라운해태홀딩스,005740,2013/12,74239035,130662481,99194812,1118298354,29301979,543449919,240821559,19980125,0
(주)크라운해태홀딩스,005740,2014/12,71259659,129439335,88261462,1084125414,26128217,551591689,264739767,23775601,0
(주)크라운해태홀딩스,005740,2015/12,73372154,134512765,112594406,1204012618,19705815,573976053,303450459,43214539,0
(주)크라운해태홀딩스,005740,2016/12,73497211,146053388,82091916,1188834513,15584384,601146384,404861317,44592983,0
(주)크라운해태홀딩스,005740,2017/12,78668994,144064196,43171044,1002111628,12367621,675652648,492976764,175348449,0
(주)크라운해태홀딩스,005740,2018/12,73247300,118680228,81092622,1092084364,14806613,698051536,493693418,10819579,0
(주)크라운해태홀딩스,005740,2019/12,72734345,108822284,98713175,1055213955,14312899,704028568,459906842,-22509198,0
(주)크래프톤,259960,2011/12,,,,,,,,,
(주)크래프톤,259960,2012/12,,,,,,,,,
(주)크래프톤,259960,2013/12,,,,,,,,,
(주)크래프톤,259960,2014/12,,,,,,,,,
(주)크래프톤,259960,2015/12,,,,,,,,,
(주)크래프톤,259960,2016/12,,,,,,,,,
(주)크래프톤,259960,2017/12,,,,,,,,,
(주)크래프톤,259960,2018/12,0,0,158152180,1120033964,8217653,28228098,-22245340,251007112,0
(주)크래프톤,259960,2019/12,0,0,61944420,1087479500,8764036,127332885,584405058,278859373,0
(주)크레버스,096240,2011/12,695400,196936,20109395,103348845,465460,2142028,63852098,10766074,173162
(주)크레버스,096240,2012/12,378667,141654,15442499,112980537,593674,4757009,67405702,9574572,736652
(주)크레버스,096240,2013/12,1338648,452033,9857659,125262571,1867587,10860175,67371563,9139143,911335
(주)크레버스,096240,2014/12,1601114,126724,15290180,130461470,1262658,15020563,58682098,8504862,1170700
(주)크레버스,096240,2015/12,1834768,159126,16332638,135508996,1111015,12381218,55713890,1017332,1215765
(주)크레버스,096240,2016/12,2105794,253474,14933280,138574465,1096668,36869030,76189399,-19925779,2095200
(주)크레버스,096240,2017/12,2268266,171540,21442230,147363632,1337348,27465313,83658098,6823147,1443642
